SNo,Portfolio Name,Leg ID,Exchange,Exchange Symbol,Product,Order Type,Order ID,Time,Txn,Qty,Filled Qty,Exchg Time,Avg Price,Status,Limit Price,Order Failed,User ID,User Alias,Remarks,Tag
16,NF_70PCT, 2052,NFO,NIFTY 01JUN23 18600 PE,MIS,MARKET,1100039245,29-May-2023 09.18.12,SELL,150,150,01-Jan-0001 00.00.00,68.95,COMPLETE,0,False,ASDE1950,AD1_IIFL,,10008620
17,NF_70PCT, 2052,NFO,NIFTY 01JUN23 18600 PE,MIS,MARKET,230529000018087,29-May-2023 09.18.12,SELL,150,150,01-Jan-0001 00.00.00,68.95,COMPLETE,0,False,50062865,RKEDEL,,10008621
18,NF_70PCT, 2052,NFO,NIFTY 01JUN23 18600 PE,MIS,MARKET,202010008624,29-May-2023 09.18.13,SELL,150,150,29-May-2023 09.18.13,70.05,COMPLETE,0,False,SIM1,SIMULATED1,,10008622
19,BNF_CSL_STRANGS, 2053,NFO,BANKNIFTY 01JUN23 44400 CE,MIS,MARKET,1100039330,29-May-2023 09.18.18,SELL,75,75,01-Jan-0001 00.00.00,190.55,COMPLETE,0,False,ASDE1950,AD1_IIFL,,10008627
20,BNF_CSL_STRANGS, 2053,NFO,BANKNIFTY 01JUN23 44400 CE,MIS,MARKET,230529000018350,29-May-2023 09.18.18,SELL,75,75,01-Jan-0001 00.00.00,190.55,COMPLETE,0,False,50062865,RKEDEL,,10008628
21,BNF_CSL_STRANGS, 2053,NFO,BANKNIFTY 01JUN23 44400 CE,MIS,MARKET,202010008631,29-May-2023 09.18.18,SELL,75,75,29-May-2023 09.18.18,192,COMPLETE,0,False,SIM1,SIMULATED1,,10008629
22,BNF_CSL_STRANGS, 2054,NFO,BANKNIFTY 01JUN23 44200 PE,MIS,MARKET,1100039332,29-May-2023 09.18.18,SELL,75,75,01-Jan-0001 00.00.00,213.40,COMPLETE,0,False,ASDE1950,AD1_IIFL,,10008630
23,BNF_CSL_STRANGS, 2054,NFO,BANKNIFTY 01JUN23 44200 PE,MIS,MARKET,230529000018359,29-May-2023 09.18.18,SELL,75,75,01-Jan-0001 00.00.00,213.90,COMPLETE,0,False,50062865,RKEDEL,,10008632
24,BNF_CSL_STRANGS, 2054,NFO,BANKNIFTY 01JUN23 44200 PE,MIS,MARKET,202010008635,29-May-2023 09.18.18,SELL,75,75,29-May-2023 09.18.18,211.7,COMPLETE,0,False,SIM1,SIMULATED1,,10008633
25,BNF_CSL_STRANGS, 2055,NFO,BANKNIFTY 01JUN23 44500 CE,MIS,MARKET,1100039335,29-May-2023 09.18.18,SELL,75,75,01-Jan-0001 00.00.00,150.18,COMPLETE,0,False,ASDE1950,AD1_IIFL,,10008636
