Instrument,SoldQuantity,BuyAvg,BuyValue,SellAvg,SellValue,NetRealizedPnL,RealisedGLPerc,CloseQuantityAsOnLastDay,BuyAvgOpenPrice,SellAvgPrice,CMP,NetUnrealizedPnL,NetUnrealizedPnlPerc,TotalGL,TotalGLPerc,DayGL,DayGLPerc,AssetType
BANKNIFTY-OPT-29Apr2021-PE-34000-NSE,2000,185.82,371640,228.96,457920,86280,23.22%,0,0,0,0,0,0,86280,23.22%,,%,FnO
BANKNIFTY-OPT-29Jul2021-CE-34500-NSE,3500,307.03,1074600,321.9,1126665,52065,4.62%,0,0,0,0,0,0,52065,4.85%,,%,FnO
BANKNIFTY-OPT-29Jul2021-CE-34700-NSE,1000,62.77,62770,45.26,45260,-17510,-38.69%,0,0,0,0,0,0,-17510,-27.90%,,%,FnO
BANKNIFTY-OPT-29Jul2021-CE-34900-NSE,9000,116.58,1049210,110.94,998500,-50710,-4.83%,0,0,0,0,0,0,-50710,-4.83%,,%,FnO
BANKNIFTY-OPT-29Jul2021-CE-35000-NSE,5000,328.18,1640905,328.06,1640280,-625,-0.04%,0,0,0,0,0,0,-625,-0.04%,,%,FnO
BANKNIFTY-OPT-29Jul2021-CE-35300-NSE,3500,20.25,70875,84.83,296905,226030,76.13%,0,0,0,0,0,0,226030,318.91%,,%,FnO
BANKNIFTY-OPT-29Jul2021-CE-36000-NSE,12000,366.59,4399020,341.37,4096480,-302540,-6.78%,0,0,0,0,0,0,-302540,-6.88%,,%,FnO
BANKNIFTY-OPT-29Jul2021-PE-32000-NSE,4000,95.54,382142.5,234.09,936360,554217.5,-33.81%,0,0,0,0,0,0,554217.5,145.03%,,%,FnO
BANKNIFTY-OPT-29Jul2021-PE-34000-NSE,2000,981.45,1962900,383.36,766720,-1196180,-60.94%,0,0,0,0,0,0,-1196180,-60.94%,,%,FnO
BANKNIFTY-OPT-29Jul2021-PE-34100-NSE,2000,68.15,136300,16.27,32540,-103760,-76.13%,0,0,0,0,0,0,-103760,-76.13%,,%,FnO
BANKNIFTY-OPT-29Jul2021-PE-34500-NSE,6500,87.71,570095,109.93,714575,144480,28.67%,0,0,0,0,0,0,144480,25.34%,,%,FnO
BANKNIFTY-OPT-29Jul2021-PE-34800-NSE,1000,240.9,240900,119.19,119190,-121710,-50.52%,0,0,0,0,0,0,-121710,-50.52%,,%,FnO
BANKNIFTY-OPT-29Jul2021-PE-34900-NSE,4000,238.85,955400,321.4,1285600,330200,34.56%,0,0,0,0,0,0,330200,34.56%,,%,FnO
BANKNIFTY-OPT-29Jul2021-PE-35000-NSE,15325,415.56,6368400,410.66,6293392,-75008,-1.14%,0,0,0,0,0,0,-75008,-1.18%,,%,FnO
BANKNIFTY-OPT-30Dec2021-CE-34500-NSE,1500,745.53,1118295,499.49,749235,-369060,-33.00%,0,0,0,0,0,0,-369060,-33.00%,,%,FnO
BANKNIFTY-OPT-30Dec2021-CE-35000-NSE,1225,395.53,484524.25,139.92,171402,-313122.25,-64.62%,0,0,0,0,0,0,-313122.25,-64.62%,,%,FnO
BANKNIFTY-OPT-30Dec2021-CE-35300-NSE,2700,15.15,40905,179.99,485971,445066,91.50%,0,0,0,0,0,0,445066,1088.05%,,%,FnO
BANKNIFTY-OPT-30Dec2021-CE-35500-NSE,4800,11.02,52896,208.6,1001259.25,948363.25,94.67%,0,0,0,0,0,0,948363.25,1792.88%,,%,FnO
BANKNIFTY-OPT-30Dec2021-CE-38000-NSE,3800,438.12,1664873,206.2,783542,-881331,-44.63%,0,0,0,0,0,0,-881331,-52.94%,,%,FnO
BANKNIFTY-OPT-30Dec2021-PE-33000-NSE,2500,11.09,27725,158.65,396615,368890,93.01%,0,0,0,0,0,0,368890,1330.53%,,%,FnO
BANKNIFTY-OPT-30Dec2021-PE-34000-NSE,1200,7.11,8532,85.99,103188,94656,91.73%,0,0,0,0,0,0,94656,1109.42%,,%,FnO
BANKNIFTY-OPT-30Dec2021-PE-34700-NSE,1200,7.13,8556,45.97,55164,46608,544.74%,0,0,0,0,0,0,46608,544.74%,,%,FnO
BANKNIFTY-OPT-30Dec2021-PE-35000-NSE,3025,527.59,1595960.5,128.34,388220.25,-1207740.25,-76.30%,0,0,0,0,0,0,-1207740.25,-75.67%,,%,FnO
BANKNIFTY-OPT-30Dec2021-PE-35300-NSE,1200,351.94,422328,458.67,550404,128076,23.27%,0,0,0,0,0,0,128076,30.33%,,%,FnO
BANKNIFTY-OPT-30Dec2021-PE-36000-NSE,1525,550.96,840214,547.88,835517,-4697,-0.56%,0,0,0,0,0,0,-4697,-0.56%,,%,FnO
BANKNIFTY-OPT-30Dec2021-PE-37000-NSE,2000,788.63,1577260,894.22,1788440,211180,13.39%,0,0,0,0,0,0,211180,13.39%,,%,FnO
BANKNIFTY-OPT-30Sep2021-CE-36000-NSE,2000,434.84,869680,666.52,1333040,463360,53.28%,0,0,0,0,0,0,463360,53.28%,,%,FnO
BANKNIFTY-OPT-30Sep2021-CE-37000-NSE,3350,571.13,1913295,662.95,2220877,307582,16.08%,0,0,0,0,0,0,307582,16.08%,,%,FnO
BANKNIFTY-OPT-30Sep2021-CE-37500-NSE,1500,839.02,1258530,435.68,653520,-605010,-92.58%,0,0,0,0,0,0,-605010,-48.07%,,%,FnO
BANKNIFTY-OPT-30Sep2021-CE-37800-NSE,500,24.45,12225,141.06,70530,58305,82.67%,0,0,0,0,0,0,58305,476.93%,,%,FnO
BANKNIFTY-OPT-30Sep2021-CE-38000-NSE,5325,165.56,881589.75,193.27,1029158,147568.25,8.50%,0,0,0,0,0,0,147568.25,16.74%,,%,FnO
BANKNIFTY-OPT-30Sep2021-CE-38800-NSE,1200,23.17,27804,66.16,79392,51588,185.54%,0,0,0,0,0,0,51588,185.54%,,%,FnO
BANKNIFTY-OPT-30Sep2021-PE-37500-NSE,3200,80.14,256436,264.88,847625,591189,-18.54%,0,0,0,0,0,0,591189,230.54%,,%,FnO
BANKNIFTY-OPT-30Sep2021-PE-37600-NSE,1200,188.93,226716,95.58,114696,-112020,-97.67%,0,0,0,0,0,0,-112020,-49.41%,,%,FnO
BANKNIFTY-OPT-30Sep2021-PE-37800-NSE,500,221.87,110935,151.09,75545,-35390,-31.90%,0,0,0,0,0,0,-35390,-31.90%,,%,FnO
BANKNIFTY-OPT-31Mar2022-CE-35000-NSE,1200,552.17,662603.8,1445.43,1734517.97,1071914.17,161.77%,0,0,0,0,0,0,1071914.17,161.77%,,%,FnO
BANKNIFTY-OPT-31Mar2022-CE-35300-NSE,1000,742.18,742182.26,758.37,758373.51,16191.25,2.18%,0,0,0,0,0,0,16191.25,2.18%,,%,FnO
BANKNIFTY-OPT-31Mar2022-CE-35700-NSE,1225,421.71,516600.68,818.74,1002959.29,486358.61,94.15%,0,0,0,0,0,0,486358.61,94.15%,,%,FnO
BANKNIFTY-OPT-31Mar2022-CE-35800-NSE,2400,661.8,1588318.89,223.01,535235.21,-1053083.68,-196.75%,0,0,0,0,0,0,-1053083.68,-66.30%,,%,FnO
BANKNIFTY-OPT-31Mar2022-CE-36500-NSE,2525,48.02,121243.37,105.72,266947.59,145704.23,60.62%,0,0,0,0,0,0,145704.23,120.18%,,%,FnO
BANKNIFTY-OPT-31Mar2022-PE-35000-NSE,1500,2,3004.46,104.75,157122.1,154117.64,90.14%,0,0,0,0,0,0,154117.64,5129.63%,,%,FnO
BANKNIFTY-OPT-31Mar2022-PE-35300-NSE,1000,382.95,382948.25,418.71,418708.39,35760.14,8.54%,0,0,0,0,0,0,35760.14,9.34%,,%,FnO
BANKNIFTY-OPT-31Mar2022-PE-35500-NSE,2800,5.63,15775.58,312.98,876342.3,860566.72,98.31%,0,0,0,0,0,0,860566.72,5455.06%,,%,FnO
BANKNIFTY-OPT-31Mar2022-PE-35800-NSE,1000,26.22,26224.76,163.27,163272.05,137047.29,83.94%,0,0,0,0,0,0,137047.29,522.59%,,%,FnO
BANKNIFTY-OPT-31Mar2022-PE-36000-NSE,1000,31.04,31036.35,69.07,69071.68,38035.33,122.55%,0,0,0,0,0,0,38035.33,122.55%,,%,FnO
BANKNIFTY-OPT-31Mar2022-PE-36500-NSE,2700,432.01,1166419.06,148.81,401781.31,-764637.75,-67.11%,0,0,0,0,0,0,-764637.75,-65.55%,,%,FnO
BATAINDIA-FUT-26Aug2021-NSE,2200,1720.38,3784836,1758.57,3868854,84018,2.22%,0,0,0,0,0,0,84018,2.22%,,%,FnO
BATAINDIA-FUT-31Mar2022-NSE,2200,1835.4,4037877.18,1718.58,3780881.97,-256995.21,-6.36%,0,0,0,0,0,0,-256995.21,-6.36%,,%,FnO
BATAINDIA-OPT-28Oct2021-CE-1900-NSE,6050,67.91,410872,61.8,373890,-36982,-9.81%,0,0,0,0,0,0,-36982,-9.00%,,%,FnO
BATAINDIA-OPT-28Oct2021-CE-2000-NSE,7700,31.15,239855,42.41,326557,86702,36.85%,0,0,0,0,0,0,86702,36.15%,,%,FnO
BATAINDIA-OPT-28Oct2021-CE-2100-NSE,3850,20.14,77539,22.89,88126.5,10587.5,13.65%,0,0,0,0,0,0,10587.5,13.65%,,%,FnO
BATAINDIA-OPT-30Sep2021-CE-1800-NSE,3300,45.1,148830,44.87,148071,-759,-0.51%,0,0,0,0,0,0,-759,-0.51%,,%,FnO
BATAINDIA-OPT-31Mar2022-CE-1860-NSE,2750,17.14,47144.38,25.89,71193.61,24049.23,33.78%,0,0,0,0,0,0,24049.23,51.01%,,%,FnO
BEL-FUT-27Jan2022-NSE,11400,214.89,2449688.69,210.8,2403106.43,-46582.26,-1.90%,0,0,0,0,0,0,-46582.26,-1.90%,,%,FnO
BEL-FUT-27May2021-NSE,11400,157.83,1799262,156.61,1785354,-13908,-0.78%,0,0,0,0,0,0,-13908,-0.77%,,%,FnO
BEL-FUT-28Apr2022-NSE,11400,209.58,2389258.88,208.55,2377462.66,-11796.22,-0.49%,0,0,0,0,0,0,-11796.22,-0.49%,,%,FnO
BEL-OPT-27Jan2022-CE-220-NSE,22800,3.66,83379.42,4.84,110347.85,26968.43,26.29%,0,0,0,0,0,0,26968.43,32.34%,,%,FnO
BEL-OPT-31Mar2022-CE-215-NSE,11400,2.11,24008.4,2.14,24428.87,420.47,1.72%,0,0,0,0,0,0,420.47,1.75%,,%,FnO
BEL-OPT-31Mar2022-CE-220-NSE,11400,8.46,96444.38,9.43,107553.59,11109.21,11.52%,0,0,0,0,0,0,11109.21,11.52%,,%,FnO
BERGEPAINT-FUT-24Jun2021-NSE,3300,807.13,2663529,807.75,2665575,2046,0.08%,0,0,0,0,0,0,2046,0.08%,,%,FnO
BERGEPAINT-FUT-27May2021-NSE,3300,766.37,2529021,773.7,2553210,24189,0.96%,0,0,0,0,0,0,24189,0.96%,,%,FnO
BERGEPAINT-OPT-28Oct2021-CE-850-NSE,5500,38.14,209770,40.89,224895,15125,7.21%,0,0,0,0,0,0,15125,7.21%,,%,FnO
BHARATFORG-FUT-26Aug2021-NSE,9000,819.23,7373025,826.49,7438410,65385,0.88%,0,0,0,0,0,0,65385,0.89%,,%,FnO
BHARATFORG-FUT-28Oct2021-NSE,12000,785.57,9426840,784.91,9418950,-7890,-0.08%,0,0,0,0,0,0,-7890,-0.08%,,%,FnO
BHARATFORG-FUT-30Sep2021-NSE,4500,736.22,3312990,754.77,3396465,83475,2.52%,0,0,0,0,0,0,83475,2.52%,,%,FnO
BHARATFORG-FUT-31Mar2022-NSE,2250,661.11,1487492.12,651.34,1465519.11,-21973.01,-1.48%,0,0,0,0,0,0,-21973.01,-1.48%,,%,FnO
BHARATFORG-OPT-26Aug2021-CE-800-NSE,4500,52.05,234225,43.89,197505,-36720,-15.68%,0,0,0,0,0,0,-36720,-15.68%,,%,FnO
BHARATFORG-OPT-26Aug2021-PE-800-NSE,4500,20.13,90585,11.97,53865,-36720,-40.54%,0,0,0,0,0,0,-36720,-40.54%,,%,FnO
BHARATFORG-OPT-28Oct2021-CE-750-NSE,7500,30.13,225975,35.88,269100,43125,19.08%,0,0,0,0,0,0,43125,19.08%,,%,FnO
BHARATFORG-OPT-28Oct2021-CE-800-NSE,12000,6.79,81450,13.39,160665,79215,49.30%,0,0,0,0,0,0,79215,97.26%,,%,FnO
BHARTIARTL-OPT-26Aug2021-CE-550-NSE,37020,14.27,528145.83,18.98,702639.6,174493.77,27.79%,0,0,0,0,0,0,174493.77,33.04%,,%,FnO
BHARTIARTL-OPT-29Jul2021-CE-530-NSE,12957,7.26,94067.82,5.48,71004.36,-23063.46,-24.52%,0,0,0,0,0,0,-23063.46,-24.52%,,%,FnO
BHARTIARTL-OPT-29Jul2021-PE-530-NSE,16659,2.8,46645.2,3.37,56085.3,9440.1,24.22%,0,0,0,0,0,0,9440.1,20.24%,,%,FnO
BHARTIARTL-OPT-30Sep2021-CE-620-NSE,11106,22.52,250107.12,23.91,265544.46,15437.34,6.17%,0,0,0,0,0,0,15437.34,6.17%,,%,FnO
BHEL-FUT-24Feb2022-NSE,84000,61.17,5137934.49,62.2,5225079.93,87145.44,1.70%,0,0,0,0,0,0,87145.44,1.70%,,%,FnO
BHEL-FUT-28Oct2021-NSE,21000,59.31,1245510,60.48,1270080,24570,1.97%,0,0,0,0,0,0,24570,1.97%,,%,FnO
BHEL-OPT-24Feb2022-CE-60-NSE,52500,1.96,103056.08,2.12,111086.1,8030.02,7.42%,0,0,0,0,0,0,8030.02,7.79%,,%,FnO
BHEL-OPT-24Feb2022-CE-62-NSE,21000,0.2,4238.16,1.9,39819.63,35581.48,89.36%,0,0,0,0,0,0,35581.48,839.55%,,%,FnO
BHEL-OPT-24Feb2022-PE-59-NSE,21000,3.75,78837.11,1.6,33526.73,-45310.38,-135.15%,0,0,0,0,0,0,-45310.38,-57.47%,,%,FnO
BPCL-FUT-24Jun2021-NSE,5400,451.07,2435778,454.84,2456136,20358,0.84%,0,0,0,0,0,0,20358,0.84%,,%,FnO
BPCL-FUT-27Jan2022-NSE,9000,395.4,3558639.19,396.85,3571682.64,13043.46,0.37%,0,0,0,0,0,0,13043.46,0.37%,,%,FnO
BPCL-FUT-28Apr2022-NSE,14400,362.56,5220849.72,360.86,5196418.43,-24431.28,-0.47%,0,0,0,0,0,0,-24431.28,-0.47%,,%,FnO
BPCL-FUT-28Oct2021-NSE,43200,450.32,19453824,452.19,19534608,80784,0.41%,0,0,0,0,0,0,80784,0.42%,,%,FnO
BPCL-OPT-24Feb2022-CE-375-NSE,16200,9.22,149294.65,9.44,152935.37,3640.72,2.44%,0,0,0,0,0,0,3640.72,2.44%,,%,FnO
BPCL-OPT-25Nov2021-CE-420-NSE,25200,12.81,322812,12.37,311616,-11196,-3.55%,0,0,0,0,0,0,-11196,-3.47%,,%,FnO
BPCL-OPT-27Jan2022-CE-390-NSE,28800,10.86,312786.04,11.1,319753.71,6967.67,2.23%,0,0,0,0,0,0,6967.67,2.23%,,%,FnO
BPCL-OPT-28Oct2021-CE-445-NSE,14400,5.68,81792,4.44,63936,-17856,-21.83%,0,0,0,0,0,0,-17856,-21.83%,,%,FnO
BPCL-OPT-28Oct2021-CE-450-NSE,16200,11.51,186462,12.18,197316,10854,5.82%,0,0,0,0,0,0,10854,5.82%,,%,FnO
BPCL-OPT-30Dec2021-CE-400-NSE,16200,7.21,116802,4.73,76626,-40176,-52.43%,0,0,0,0,0,0,-40176,-34.40%,,%,FnO
BPCL-OPT-30Dec2021-CE-410-NSE,16200,6.51,105462,2.34,37908,-67554,-64.06%,0,0,0,0,0,0,-67554,-64.06%,,%,FnO
BPCL-OPT-31Mar2022-CE-375-NSE,14400,0.56,8066.79,3.99,57393.52,49326.72,85.94%,0,0,0,0,0,0,49326.72,611.48%,,%,FnO
BRITANNIA-FUT-26Aug2021-NSE,400,3918.09,1567236,3928.05,1571220,3984,0.25%,0,0,0,0,0,0,3984,0.25%,,%,FnO
BRITANNIA-FUT-30Sep2021-NSE,400,4095.73,1638292,4093.91,1637564,-728,-0.04%,0,0,0,0,0,0,-728,-0.04%,,%,FnO
CADILAHC-OPT-29Apr2021-CE-550-NSE,13200,20.75,273900,27.41,361812,87912,32.10%,0,0,0,0,0,0,87912,32.10%,,%,FnO
CANBK-FUT-30Sep2021-NSE,16200,169.03,2738286,170.96,2769552,31266,1.14%,0,0,0,0,0,0,31266,1.14%,,%,FnO
CANBK-OPT-24Feb2022-CE-260-NSE,10800,12.31,132962.62,8.39,90582.4,-42380.23,-31.87%,0,0,0,0,0,0,-42380.23,-31.87%,,%,FnO
CANBK-OPT-24Feb2022-PE-250-NSE,16200,12.21,197822.88,12.43,201409.68,3586.79,1.81%,0,0,0,0,0,0,3586.79,1.81%,,%,FnO
CANBK-OPT-30Sep2021-CE-160-NSE,21600,4.71,101736,6.44,139104,37368,36.73%,0,0,0,0,0,0,37368,36.73%,,%,FnO
CANFINHOME-FUT-30Sep2021-NSE,2925,588.19,1720455.75,596.85,1745786.25,25330.5,1.47%,0,0,0,0,0,0,25330.5,1.47%,,%,FnO
CANFINHOME-OPT-30Sep2021-CE-600-NSE,2925,30.04,87867,25.95,75903.75,-11963.25,-13.62%,0,0,0,0,0,0,-11963.25,-13.62%,,%,FnO
CIPLA-FUT-24Jun2021-NSE,5850,961.54,5625002.5,962.76,5632152.5,7150,0.13%,0,0,0,0,0,0,7150,0.13%,,%,FnO
CIPLA-FUT-27May2021-NSE,5850,916.78,5363156.5,915.7,5356832,-6324.5,-0.12%,0,0,0,0,0,0,-6324.5,-0.12%,,%,FnO
CIPLA-FUT-29Jul2021-NSE,5200,966.76,5027126,968.21,5034692,7566,0.15%,0,0,0,0,0,0,7566,0.15%,,%,FnO
CIPLA-FUT-30Sep2021-NSE,3250,983.16,3195270,965.72,3138590,-56680,-1.77%,0,0,0,0,0,0,-56680,-1.77%,,%,FnO
CIPLA-OPT-25Nov2021-CE-930-NSE,3900,21.04,82056,19.45,75855,-6201,-7.56%,0,0,0,0,0,0,-6201,-7.56%,,%,FnO
CIPLA-OPT-27May2021-CE-940-NSE,3250,14.14,45955,7.47,24277.5,-21677.5,-47.17%,0,0,0,0,0,0,-21677.5,-47.17%,,%,FnO
CIPLA-OPT-28Oct2021-CE-1000-NSE,14950,45.87,685756.5,32.69,488741.5,-197015,-28.73%,0,0,0,0,0,0,-197015,-28.73%,,%,FnO
CIPLA-OPT-30Dec2021-CE-900-NSE,3900,11.73,45747,10.91,42549,-3198,-6.99%,0,0,0,0,0,0,-3198,-6.99%,,%,FnO
CIPLA-OPT-30Sep2021-PE-980-NSE,3250,20.14,65455,18.95,61587.5,-3867.5,-5.91%,0,0,0,0,0,0,-3867.5,-5.91%,,%,FnO
CIPLA-OPT-31Mar2022-CE-1020-NSE,3900,35.15,137084.13,34.93,136238.06,-846.07,-0.62%,0,0,0,0,0,0,-846.07,-0.62%,,%,FnO
COALINDIA-OPT-26Aug2021-CE-145-NSE,33600,3.21,107856,3.29,110544,2688,2.49%,0,0,0,0,0,0,2688,2.49%,,%,FnO
COALINDIA-OPT-28Apr2022-CE-190-NSE,25200,9.18,231254.17,9.47,238600.91,7346.74,3.19%,0,0,0,0,0,0,7346.74,3.18%,,%,FnO
COALINDIA-OPT-28Oct2021-CE-170-NSE,8400,10.94,91896,12.13,101892,9996,10.88%,0,0,0,0,0,0,9996,10.88%,,%,FnO
COFORGE-OPT-25Nov2021-CE-5000-NSE,1100,277.31,305041,304.43,334873,29832,9.78%,0,0,0,0,0,0,29832,9.78%,,%,FnO
COFORGE-OPT-25Nov2021-PE-5000-NSE,1100,195.41,214951,144.17,158587,-56364,-26.22%,0,0,0,0,0,0,-56364,-26.22%,,%,FnO
COFORGE-OPT-27Jan2022-PE-5300-NSE,1600,97.34,155744.86,89.62,143394.4,-12350.46,-7.93%,0,0,0,0,0,0,-12350.46,-7.93%,,%,FnO
COFORGE-OPT-27Jan2022-PE-5800-NSE,100,260.44,26044.24,289.49,28949.08,2904.84,11.15%,0,0,0,0,0,0,2904.84,11.15%,,%,FnO
COFORGE-OPT-29Jul2021-PE-4000-NSE,1600,115.71,185136,62.28,99646,-85490,-46.18%,0,0,0,0,0,0,-85490,-46.18%,,%,FnO
COLPAL-FUT-26Aug2021-NSE,2450,1695.82,4154759,1669.54,4090373,-64386,-1.55%,0,0,0,0,0,0,-64386,-1.55%,,%,FnO
CONCOR-FUT-28Apr2022-NSE,3200,684.21,2189476.34,702.05,2246574.45,57098.12,2.54%,0,0,0,0,0,0,57098.12,2.61%,,%,FnO
CONCOR-FUT-28Oct2021-NSE,4689,697.11,3268748.79,677.45,3176563.05,-92185.74,-2.82%,0,0,0,0,0,0,-92185.74,-2.82%,,%,FnO
CONCOR-OPT-28Apr2022-CE-700-NSE,4000,40.15,160593.82,17.96,71830.39,-88763.43,-55.27%,0,0,0,0,0,0,-88763.43,-55.27%,,%,FnO
CONCOR-OPT-28Oct2021-CE-720-NSE,9378,1.11,10409.58,13.4,125665.2,115255.62,91.72%,0,0,0,0,0,0,115255.62,1107.21%,,%,FnO
CONCOR-OPT-31Mar2022-CE-720-NSE,4000,1.22,4891.64,5.48,21926.68,17035.04,77.69%,0,0,0,0,0,0,17035.04,348.25%,,%,FnO
COROMANDEL-OPT-24Feb2022-CE-800-NSE,1875,26.15,49022.74,24.44,45832.64,-3190.1,-6.51%,0,0,0,0,0,0,-3190.1,-6.51%,,%,FnO
CUMMINSIND-FUT-29Jul2021-NSE,3600,885.34,3187224,893.32,3215952,28728,0.89%,0,0,0,0,0,0,28728,0.90%,,%,FnO
CUMMINSIND-OPT-29Jul2021-CE-900-NSE,4200,38.15,160230,29.44,123648,-36582,-22.83%,0,0,0,0,0,0,-36582,-22.83%,,%,FnO
DABUR-FUT-24Feb2022-NSE,7500,567.89,4259150.49,568.92,4266921.57,7771.08,0.18%,0,0,0,0,0,0,7771.08,0.18%,,%,FnO
DALBHARAT-FUT-25Nov2021-NSE,500,2085.42,1042710,2099.49,1049745,7035,0.67%,0,0,0,0,0,0,7035,0.67%,,%,FnO
DEEPAKNTR-FUT-24Jun2021-NSE,2000,1797.37,3594740,1809.44,3618880,24140,0.67%,0,0,0,0,0,0,24140,0.67%,,%,FnO
DEEPAKNTR-FUT-27Jan2022-NSE,1250,2588.5,3235619.15,2609.24,3261550.49,25931.34,0.80%,0,0,0,0,0,0,25931.34,0.80%,,%,FnO
DEEPAKNTR-FUT-29Jul2021-NSE,1000,1783.47,1783470,1785.55,1785550,2080,0.12%,0,0,0,0,0,0,2080,0.12%,,%,FnO
DEEPAKNTR-FUT-30Dec2021-NSE,2000,2103.42,4206840,2103.31,4206610,-230,-0.01%,0,0,0,0,0,0,-230,-0.01%,,%,FnO
DEEPAKNTR-OPT-28Oct2021-PE-2500-NSE,500,135.32,67660,138.76,69380,1720,2.48%,0,0,0,0,0,0,1720,2.54%,,%,FnO
DEEPAKNTR-OPT-28Oct2021-PE-2700-NSE,2000,109.11,218220,119.78,239560,21340,8.91%,0,0,0,0,0,0,21340,9.78%,,%,FnO
DEEPAKNTR-OPT-29Jul2021-CE-1800-NSE,4000,65.58,262320,121.31,485220,222900,84.97%,0,0,0,0,0,0,222900,84.97%,,%,FnO
DEEPAKNTR-OPT-30Dec2021-CE-2300-NSE,500,40.1,20050,35.16,17580,-2470,-14.05%,0,0,0,0,0,0,-2470,-12.32%,,%,FnO
DEEPAKNTR-OPT-30Sep2021-CE-2200-NSE,2000,63.18,126360,77.78,155560,29200,23.11%,0,0,0,0,0,0,29200,23.11%,,%,FnO
DEEPAKNTR-OPT-31Mar2022-CE-2200-NSE,5000,93.23,466150.07,101.93,509673.67,43523.6,9.34%,0,0,0,0,0,0,43523.6,9.34%,,%,FnO
DEEPAKNTR-OPT-31Mar2022-PE-2200-NSE,2000,94.63,189265.69,88.83,177657.86,-11607.83,-6.13%,0,0,0,0,0,0,-11607.83,-6.13%,,%,FnO
DELTACORP-FUT-28Oct2021-NSE,2300,275.54,633742,267.73,615779,-17963,-2.83%,0,0,0,0,0,0,-17963,-2.83%,,%,FnO
DIVISLAB-FUT-30Sep2021-NSE,800,4850.89,3880712,4838.77,3871016,-9696,-0.25%,0,0,0,0,0,0,-9696,-0.25%,,%,FnO
DIVISLAB-OPT-26Aug2021-PE-4700-NSE,600,99.92,59952,59.34,35604,-24348,-40.61%,0,0,0,0,0,0,-24348,-40.61%,,%,FnO
DIVISLAB-OPT-26Aug2021-PE-4800-NSE,3800,73.61,279718,49.81,189278,-90440,-32.33%,0,0,0,0,0,0,-90440,-32.33%,,%,FnO
DIVISLAB-OPT-29Jul2021-CE-4800-NSE,4000,38.26,153040,40.17,160680,7640,4.99%,0,0,0,0,0,0,7640,4.99%,,%,FnO
DIVISLAB-OPT-29Jul2021-PE-4800-NSE,7400,64.26,475524,64.95,480612,5088,1.07%,0,0,0,0,0,0,5088,1.07%,,%,FnO
DLF-FUT-28Oct2021-NSE,23100,434.97,10047807,431.58,9969498,-78309,-0.78%,0,0,0,0,0,0,-78309,-0.78%,,%,FnO
DLF-FUT-29Jul2021-NSE,9900,339.15,3357585,337.86,3344814,-12771,-0.38%,0,0,0,0,0,0,-12771,-0.38%,,%,FnO
DLF-OPT-26Aug2021-CE-350-NSE,39600,12.14,480546,13.93,551628,71082,14.79%,0,0,0,0,0,0,71082,14.79%,,%,FnO
DLF-OPT-26Aug2021-CE-380-NSE,19800,5.36,106128,5.49,108702,2574,2.37%,0,0,0,0,0,0,2574,2.43%,,%,FnO
DLF-OPT-28Oct2021-CE-450-NSE,13200,14.51,191532,13.98,184536,-6996,-3.65%,0,0,0,0,0,0,-6996,-3.65%,,%,FnO
DLF-OPT-28Oct2021-CE-460-NSE,9900,8.04,79596,12.48,123552,43956,35.58%,0,0,0,0,0,0,43956,55.22%,,%,FnO
DLF-OPT-29Jul2021-CE-345-NSE,9900,2.06,20394,1.99,19701,-693,-3.40%,0,0,0,0,0,0,-693,-3.40%,,%,FnO
DLF-OPT-30Sep2021-CE-360-NSE,9900,13.06,129294,15.98,158202,28908,22.36%,0,0,0,0,0,0,28908,22.36%,,%,FnO
DRREDDY-OPT-27May2021-PE-5300-NSE,1000,190.36,190360,210.01,210010,19650,10.32%,0,0,0,0,0,0,19650,10.32%,,%,FnO
EICHERMOT-FUT-29Apr2021-NSE,1050,2358.48,2476404,2351.33,2468896.5,-7507.5,-0.30%,0,0,0,0,0,0,-7507.5,-0.30%,,%,FnO
EXIDEIND-FUT-29Apr2021-NSE,7200,179.13,1289736,173.91,1252152,-37584,-2.91%,0,0,0,0,0,0,-37584,-2.91%,,%,FnO
GAIL-FUT-24Jun2021-NSE,12200,165.68,2021296,154.59,1885998,-135298,-6.69%,0,0,0,0,0,0,-135298,-6.69%,,%,FnO
GAIL-FUT-29Jul2021-NSE,24400,149.39,3644994,147.67,3603026,-41968,-1.15%,0,0,0,0,0,0,-41968,-1.15%,,%,FnO
GAIL-FUT-30Sep2021-NSE,24400,146.62,3577528,147.41,3596804,19276,0.54%,0,0,0,0,0,0,19276,0.54%,,%,FnO
GAIL-OPT-24Jun2021-CE-160-NSE,12200,0.25,3050,0.9,10980,7930,72.22%,0,0,0,0,0,0,7930,260.00%,,%,FnO
GAIL-OPT-24Jun2021-CE-165-NSE,24400,1.56,37942,1.62,39528,1586,2.81%,0,0,0,0,0,0,1586,4.18%,,%,FnO
GAIL-OPT-29Jul2021-CE-165-NSE,12200,1.1,13420,1.85,22570,9150,40.54%,0,0,0,0,0,0,9150,68.18%,,%,FnO
GAIL-OPT-30Sep2021-CE-150-NSE,24400,4.26,103944,4.79,116876,12932,12.44%,0,0,0,0,0,0,12932,12.44%,,%,FnO
GLENMARK-FUT-28Oct2021-NSE,4600,511.08,2350968,510.82,2349772,-1196,-0.05%,0,0,0,0,0,0,-1196,-0.05%,,%,FnO
