ScriptName,ISIN,BuyQty,BuyRate,BuyVal,SellQty,SellRate,SellVal,LTPRate,LTPVal,NetRealizedPnL,IncomeTax
NIFTY26May2022,NSE-F&O,12200,16522.85901,201578880,12200,16381.97621,199860109.8,0,0,-1718770.15,0
NIFTY26May2022CE16000.00,NSE-F&O,4800,129.972121,623866.1808,4800,61.806954,296673.3792,0,0,-327192.8016,0
NIFTY26May2022CE16050.00,NSE-F&O,2800,150.002189,420006.1292,2800,40.599811,113679.4708,0,0,-306326.6584,0
NIFTY26May2022CE16100.00,NSE-F&O,5600,47.352738,265175.3328,5600,60.477391,338673.3896,0,0,73498.0568,22049.42
NIFTY26May2022CE16150.00,NSE-F&O,5600,16.639686,93182.2416,5600,92.741004,519349.6224,0,0,426167.3808,127850.21
NIFTY26May2022CE16200.00,NSE-F&O,4800,79.81030625,383089.47,4800,115.0575042,552276.02,0,0,169186.55,50755.97
NIFTY26May2022CE16250.00,NSE-F&O,2800,51.685879,144720.4612,2800,17.277018,48375.6504,0,0,-96344.8108,0
NIFTY26May2022CE16300.00,NSE-F&O,4800,69.74953733,334797.7792,4800,21.271608,102103.7184,0,0,-232694.0608,0
NIFTY26May2022CE16500.00,NSE-F&O,5600,4.706854,26358.3824,5600,39.28118036,219974.61,0,0,193616.2276,58084.87
NIFTY26May2022CE17000.00,NSE-F&O,3600,379.202614,1365129.41,3600,474.141508,1706909.429,0,0,341780.0184,102534.01
NIFTY26May2022CE17200.00,NSE-F&O,1850,440.777859,815439.0392,1850,489.102016,904838.7296,0,0,89399.69045,26819.91
NIFTY26May2022CE17400.00,NSE-F&O,3600,404.769375,1457169.75,3600,219.354503,789676.2108,0,0,-667493.5392,0
NIFTY26May2022PE15400.00,NSE-F&O,1800,11.261161,20270.0898,1800,89.544611,161180.2998,0,0,140910.21,42273.06
NIFTY26May2022PE15550.00,NSE-F&O,4800,15.45035183,74161.6888,4800,113.564417,545109.2016,0,0,470947.5128,141284.25
NIFTY26May2022PE15800.00,NSE-F&O,1800,227.936622,410285.9196,1800,43.246828,77844.2904,0,0,-332441.6292,0
NIFTY26May2022PE15850.00,NSE-F&O,5600,51.840968,290309.4208,5600,89.99193,503954.808,0,0,213645.3872,64093.62
NIFTY26May2022PE15900.00,NSE-F&O,5200,123.9197057,644382.4696,5200,52.12144808,271031.53,0,0,-373350.9396,0
NIFTY26May2022PE16000.00,NSE-F&O,10400,27.61908531,287238.4872,10400,34.077818,354409.3072,0,0,67170.82,20151.25
NIFTY26May2022PE16100.00,NSE-F&O,5300,69.953798,370755.1294,5300,32.40469825,171744.9007,0,0,-199010.2287,0
NIFTY26May2022PE16200.00,NSE-F&O,2800,114.412736,320355.6608,2800,143.983207,403152.9796,0,0,82797.3188,24839.2
NIFTY26May2022PE17200.00,NSE-F&O,7200,401.212022,2888726.558,7200,438.908007,3160137.65,0,0,271411.092,81423.33
NIFTY26May2022PE17400.00,NSE-F&O,3600,331.871525,1194737.49,3600,550.999156,1983596.962,0,0,788859.4716,236657.84
NIFTY27Apr2023CE17000.00,NSE-F&O,1800,391.760822,705169.4796,1800,325.178611,585321.4998,0,0,-119847.9798,0
NIFTY27Apr2023CE17700.00,NSE-F&O,3600,48.483475,174540.51,3600,99.760189,359136.6804,0,0,184596.1704,55378.85
NIFTY27Oct2022,NSE-F&O,3800,17279.70161,65662866.12,3800,17484.91673,66442683.58,0,0,779817.4588,233945.24
NIFTY27Oct2022CE17500.00,NSE-F&O,6400,215.7395624,1380733.199,6400,225.9521623,1446093.838,0,0,65360.639,19608.19
NIFTY27Oct2022CE17550.00,NSE-F&O,5600,158.873214,889689.9984,5600,193.377463,1082913.793,0,0,193223.7944,57967.14
NIFTY27Oct2022CE17600.00,NSE-F&O,11200,156.313429,1750710.405,11200,128.75727,1442081.424,0,0,-308628.9808,0
NIFTY27Oct2022CE17650.00,NSE-F&O,11200,100.867659,1129717.781,11200,69.144768,774421.4016,0,0,-355296.3792,0
NIFTY27Oct2022CE17700.00,NSE-F&O,11200,3.355971,37586.8752,11200,67.631822,757476.4064,0,0,719889.5312,215966.86
NIFTY27Oct2022CE17750.00,NSE-F&O,5600,45.969632,257429.9392,5600,0.420127,2352.7112,0,0,-255077.228,0
NIFTY27Oct2022CE17800.00,NSE-F&O,6800,43.04680018,292718.2412,6800,40.02738241,272186.2004,0,0,-20532.0408,0
NIFTY27Oct2022CE18000.00,NSE-F&O,5600,281.5825931,1576862.521,5600,81.978863,459081.6328,0,0,-1117780.889,0
NIFTY27Oct2022PE16500.00,NSE-F&O,2800,99.519064,278653.3792,2800,97.985089,274358.2492,0,0,-4295.13,0
NIFTY27Oct2022PE17000.00,NSE-F&O,5400,310.4741273,1676560.288,5400,262.1453113,1415584.681,0,0,-260975.6066,0
NIFTY27Oct2022PE17200.00,NSE-F&O,2000,65.295165,130590.33,2000,55.536525,111073.05,0,0,-19517.28,0
NIFTY27Oct2022PE17400.00,NSE-F&O,2000,8.009025,16018.05,2000,46.44322,92886.44,0,0,76868.39,23060.52
NIFTY27Oct2022PE17700.00,NSE-F&O,2000,72.9258,145851.6,2000,63.576585,127153.17,0,0,-18698.43,0
NIFTY28Apr2022,NSE-F&O,3600,17898.15405,64433354.58,3600,17894.43323,64419959.62,0,0,-13394.9592,0
NIFTY28Apr2022CE17200.00,NSE-F&O,5400,65.72469467,354913.3512,5400,106.142528,573169.6512,0,0,218256.3,65476.89
NIFTY28Apr2022CE17300.00,NSE-F&O,3600,13.362536,48105.1296,3600,27.065078,97434.2808,0,0,49329.1512,14798.75
NIFTY28Apr2022CE17350.00,NSE-F&O,3600,8.734497,31444.1892,3600,202.819653,730150.7508,0,0,698706.5616,209611.97
NIFTY28Apr2022CE17700.00,NSE-F&O,1800,345.4,621720,1800,393.102244,707584.0392,0,0,85864.0392,25759.21
NIFTY28Apr2022PE16900.00,NSE-F&O,10800,88.68343348,957781.0816,10800,59.37860367,641288.9196,0,0,-316492.162,0
NIFTY28Apr2022PE17000.00,NSE-F&O,3600,62.694792,225701.2512,3600,46.568078,167645.0808,0,0,-58056.1704,0
NIFTY28Apr2022PE17200.00,NSE-F&O,1800,189.277967,340700.3406,1800,179.393272,322907.8896,0,0,-17792.451,0
NIFTY28Apr2022PE17350.00,NSE-F&O,3600,314.159903,1130975.651,3600,117.488089,422957.1204,0,0,-708018.5304,0
NIFTY28Jul2022,NSE-F&O,8000,16012.78987,128102319,8000,16011.65061,128093204.9,0,0,-9114.09,0
NIFTY28Jul2022CE16200.00,NSE-F&O,5600,468.711277,2624783.151,5600,162.413323,909514.6088,0,0,-1715268.542,0
NIFTY28Jul2022CE16600.00,NSE-F&O,2800,148.526218,415873.4104,2800,298.30915,835265.62,0,0,419392.2096,125817.66
NIFTY28Jul2022CE16700.00,NSE-F&O,8400,182.240013,1530816.109,8400,84.999135,713992.734,0,0,-816823.3752,0
NIFTY28Jul2022CE16800.00,NSE-F&O,2800,54.489518,152570.6504,2800,95.5833,267633.24,0,0,115062.5896,34518.78
NIFTY28Jul2022CE17000.00,NSE-F&O,2800,10.910929,30550.6012,2800,30.561132,85571.1696,0,0,55020.5684,16506.17
NIFTY28Jul2022PE16200.00,NSE-F&O,5600,13.26247,74269.832,5600,310.245621,1737375.478,0,0,1663105.646,498931.69
NIFTY28Jul2022PE16450.00,NSE-F&O,2800,52.434579,146816.8212,2800,1.743632,4882.1696,0,0,-141934.6516,0
NIFTY28Jul2022PE16500.00,NSE-F&O,50,0.404,20.2,50,67.5696,3378.48,0,0,3358.28,1007.48
NIFTY28Jul2022PE16550.00,NSE-F&O,5600,0.429048,2402.6688,5600,91.991796,515154.0576,0,0,512751.3888,153825.42
NIFTY28Jul2022PE16650.00,NSE-F&O,2800,151.052871,422948.0388,2800,4.890089,13692.2492,0,0,-409255.7896,0
NIFTY28Jul2022PE16700.00,NSE-F&O,2800,8.856318,24797.6904,2800,9.881189,27667.3292,0,0,2869.6388,860.89
NIFTY28Jul2022PE16800.00,NSE-F&O,5600,1.532379,8581.3224,5600,23.996059,134377.9304,0,0,125796.608,37738.98
NIFTY28Jul2022PE16850.00,NSE-F&O,2800,43.513832,121838.7296,2800,11.314407,31680.3396,0,0,-90158.39,0
NIFTY29Dec2022,NSE-F&O,11850,18262.81448,216414351.6,11850,18347.05397,217412589.6,0,0,998237.943,299471.38
NIFTY29Dec2022CE17950.00,NSE-F&O,3600,69.982797,251938.0692,3600,127.185236,457866.8496,0,0,205928.7804,61778.63
NIFTY29Dec2022CE18000.00,NSE-F&O,10800,127.706809,1379233.537,10800,73.690105,795853.134,0,0,-583380.4032,0
NIFTY29Dec2022CE18050.00,NSE-F&O,3600,18.399439,66237.9804,3600,135.692781,488494.0116,0,0,422256.0312,126676.81
NIFTY29Dec2022CE18200.00,NSE-F&O,3650,25.207307,92006.67055,3650,28.61675079,104451.1404,0,0,12444.46985,3733.34
NIFTY29Dec2022CE18350.00,NSE-F&O,5400,13.862863,74859.4602,5400,41.163972,222285.4488,0,0,147425.9886,44227.8
NIFTY29Dec2022CE18500.00,NSE-F&O,5400,10.427309,56307.4686,5400,237.344611,1281660.899,0,0,1225353.431,367606.03
NIFTY29Dec2022PE17650.00,NSE-F&O,3650,12.24810104,44705.5688,3650,29.795592,108753.9108,0,0,64048.342,19214.5
NIFTY29Dec2022PE17700.00,NSE-F&O,1800,38.857428,69943.3704,1800,41.696133,75053.0394,0,0,5109.669,1532.9
NIFTY29Dec2022PE17900.00,NSE-F&O,50,29.875,1493.75,50,27.6162,1380.81,0,0,-112.94,0
NIFTY29Dec2022PE17950.00,NSE-F&O,3600,20.988294,75557.8584,3600,1.739478,6262.1208,0,0,-69295.7376,0
NIFTY29Dec2022PE18000.00,NSE-F&O,16200,32.29602044,523195.5312,16200,39.95845678,647326.9998,0,0,124131.4686,37239.44
NIFTY29Dec2022PE18050.00,NSE-F&O,9000,62.6952448,564257.2032,9000,10.658139,95923.251,0,0,-468333.9522,0
NIFTY29Dec2022PE18100.00,NSE-F&O,10900,29.53185255,321897.1928,10900,74.63322661,813502.17,0,0,491604.9772,147481.49
NIFTY29Dec2022PE18150.00,NSE-F&O,5400,98.401635,531368.829,5400,50.205678,271110.6612,0,0,-260258.1678,0
NIFTY29Dec2022PE18300.00,NSE-F&O,3650,218.0937037,796042.0186,3650,58.7959749,214605.3084,0,0,-581436.7102,0
NIFTY29Dec2022PE18500.00,NSE-F&O,5400,402.325233,2172556.258,5400,152.773296,824975.7984,0,0,-1347580.46,0
NIFTY29Mar2023,NSE-F&O,7650,17171.87002,131364805.6,7650,17261.73482,132052271.4,0,0,687465.7702,206239.73
NIFTY29Mar2023CE17000.00,NSE-F&O,2800,50.986321,142761.6988,2800,140.101932,392285.4096,0,0,249523.7108,74857.11
NIFTY29Mar2023CE17200.00,NSE-F&O,3600,152.003506,547212.6216,3600,7.553752833,27193.5102,0,0,-520019.1114,0
NIFTY29Mar2023PE16400.00,NSE-F&O,2800,10.646454,29810.0712,2800,48.050311,134540.8708,0,0,104730.7996,31419.24
NIFTY29Mar2023PE16900.00,NSE-F&O,3600,201.6399143,725903.6916,3600,50.74014467,182664.5208,0,0,-543239.1708,0
NIFTY29Mar2023PE17000.00,NSE-F&O,4600,20.354583,93631.0818,4600,63.75134591,293256.1912,0,0,199625.1094,59887.53
NIFTY29Sep2022,NSE-F&O,4800,17599.67633,84478446.37,4800,17666.43144,84798870.93,0,0,320424.5586,96127.37
NIFTY29Sep2022CE17000.00,NSE-F&O,1800,1.357172,2442.9096,1800,21.5737,38832.66,0,0,36389.7504,10916.93
NIFTY29Sep2022CE17050.00,NSE-F&O,1800,26.5726,47830.68,1800,42.630822,76735.4796,0,0,28904.7996,8671.44
NIFTY29Sep2022CE17100.00,NSE-F&O,1800,0.854328,1537.7904,1800,29.612206,53301.9708,0,0,51764.1804,15529.25
NIFTY29Sep2022CE17300.00,NSE-F&O,1800,9.510011,17118.0198,1800,61.526206,110747.1708,0,0,93629.151,28088.75
NIFTY29Sep2022CE17500.00,NSE-F&O,8700,94.48271697,821999.6376,8700,115.213893,1002360.869,0,0,180361.2312,54108.37
NIFTY29Sep2022CE17600.00,NSE-F&O,1800,300.643739,541158.7302,1800,332.263544,598074.3792,0,0,56915.649,17074.69
NIFTY29Sep2022CE17700.00,NSE-F&O,3600,7.210011,25956.0396,3600,86.24987544,310499.5516,0,0,284543.512,85363.05
NIFTY29Sep2022CE18000.00,NSE-F&O,4150,6.647238458,27586.0396,4150,58.27148,241826.642,0,0,214240.6024,64272.18
NIFTY29Sep2022PE17200.00,NSE-F&O,1800,266.628717,479931.6906,1800,49.595261,89271.4698,0,0,-390660.2208,0
NIFTY29Sep2022PE17500.00,NSE-F&O,1800,188.577506,339439.5108,1800,90.543483,162978.2694,0,0,-176461.2414,0
NIFTY30Jun2022,NSE-F&O,5200,15337.68901,79755982.84,5200,15371.43095,79931440.94,0,0,175458.0984,52637.43
NIFTY30Jun2022CE15300.00,NSE-F&O,2800,217.596546,609270.3288,2800,286.534036,802295.3008,0,0,193024.972,57907.49
NIFTY30Jun2022CE15700.00,NSE-F&O,2800,118.866564,332826.3792,2800,64.716411,181205.9508,0,0,-151620.4284,0
NIFTY30Jun2022CE15750.00,NSE-F&O,2800,125.536139,351501.1892,2800,79.505929,222616.6012,0,0,-128884.588,0
NIFTY30Jun2022CE15800.00,NSE-F&O,2800,12.434389,34816.2892,2800,37.947518,106253.0504,0,0,71436.7612,21431.03
NIFTY30Jun2022CE15900.00,NSE-F&O,4800,49.16506475,235992.3108,4800,71.0778065,341173.4712,0,0,105181.1604,31554.35
NIFTY30Jun2022CE16000.00,NSE-F&O,2800,2.105146,5894.4088,2800,18.125157,50750.4396,0,0,44856.0308,13456.81
NIFTY30Jun2022PE15100.00,NSE-F&O,2800,6.508039,18222.5092,2800,60.027896,168078.1088,0,0,149855.5996,44956.68
NIFTY30Jun2022PE15400.00,NSE-F&O,2800,12.912239,36154.2692,2800,64.522829,180663.9212,0,0,144509.652,43352.9
NIFTY30Jun2022PE15500.00,NSE-F&O,5600,144.997439,811985.6584,5600,161.488786,904337.2016,0,0,92351.5432,27705.46
NIFTY30Jun2022PE15600.00,NSE-F&O,2800,14.313161,40076.8508,2800,36.554379,102352.2612,0,0,62275.4104,18682.62
NIFTY30Jun2022PE15650.00,NSE-F&O,2800,53.307546,149261.1288,2800,5.089857,14251.5996,0,0,-135009.5292,0
NIFTY30Jun2022PE15700.00,NSE-F&O,4800,10.48985,50351.28,4800,65.721477,315463.0896,0,0,265111.8096,79533.54
NIFTY30Jun2022PE15750.00,NSE-F&O,5600,8.434304,47232.1024,5600,83.776107,469146.1992,0,0,421914.0968,126574.23
NIFTY30Jun2022PE15800.00,NSE-F&O,2800,25.461914,71293.3592,2800,34.548057,96734.5596,0,0,25441.2004,7632.36
NIFTY30Jun2022PE15850.00,NSE-F&O,2800,129.038543,361307.9204,2800,64.522829,180663.9212,0,0,-180643.9992,0
ONGC26May2022CE152.50,NSE-F&O,23100,2.056261,47499.6291,23100,0.744868,17206.4508,0,0,-30293.1783,0
ONGC26May2022PE150.00,NSE-F&O,23100,1.38881,32081.511,23100,0.744554,17199.1974,0,0,-14882.3136,0
ONGC30Jun2022,NSE-F&O,23100,147.52258,3407771.598,23100,148.662389,3434101.186,0,0,26329.5879,7898.88
ONGC30Jun2022PE150.00,NSE-F&O,26950,10.34707357,278853.6328,26950,7.601106143,204849.8106,0,0,-74003.8222,0
PFC29Dec2022CE140.00,NSE-F&O,18600,2.554431,47512.4166,18600,3.04365,56611.89,0,0,9099.4734,2729.84
POWERGRID25Aug2022CE220.00,NSE-F&O,18900,4.909817,92795.5413,18900,4.937824,93324.8736,0,0,529.3323,158.8
RAMCOCEM28Jul2022,NSE-F&O,3400,681.610862,2317476.931,3400,681.734435,2317897.079,0,0,420.1482,126.04
RBLBANK30Jun2022CE115.00,NSE-F&O,14500,7.110792,103106.484,14500,5.937166,86088.907,0,0,-17017.577,0
RECLTD29Dec2022,NSE-F&O,24000,107.266348,2574392.352,24000,108.872476,2612939.424,0,0,38547.072,11564.12
RECLTD29Dec2022CE107.00,NSE-F&O,40000,2.553767,102150.68,40000,4.592435,183697.4,0,0,81546.72,24464.02
RECLTD29Dec2022CE109.00,NSE-F&O,40000,2.854109,114164.36,40000,5.441623,217664.92,0,0,103500.56,31050.17
RECLTD29Dec2022CE115.00,NSE-F&O,40000,2.70401,108160.4,40000,1.04658,41863.2,0,0,-66297.2,0
RELIANCE23Feb2023CE2400.00,NSE-F&O,10500,34.35043557,360679.5735,10500,37.64380771,395259.981,0,0,34580.4075,10374.12
RELIANCE23Feb2023CE2500.00,NSE-F&O,20000,45.0028191,900056.382,20000,41.2607151,825214.302,0,0,-74842.08,0
RELIANCE23Feb2023PE2400.00,NSE-F&O,250,39.19648,9799.12,250,60.411,15102.75,0,0,5303.63,1591.09
RELIANCE24Nov2022CE2600.00,NSE-F&O,4000,0.27093,1083.72,4000,6.871345,27485.38,0,0,26401.66,7920.5
RELIANCE24Nov2022CE2620.00,NSE-F&O,4000,29.190143,116760.572,4000,26.000035,104000.14,0,0,-12760.432,0
RELIANCE24Nov2022PE2520.00,NSE-F&O,4000,17.181818,68727.272,4000,17.10961,68438.44,0,0,-288.832,0
RELIANCE25Jan2023,NSE-F&O,25750,2581.075585,66462696.32,25750,2580.895186,66458051.03,0,0,-4645.2905,0
RELIANCE25Jan2023CE2500.00,NSE-F&O,6000,35.64414,213864.84,6000,27.847713,167086.278,0,0,-46778.562,0
RELIANCE25Jan2023CE2520.00,NSE-F&O,6000,0.170867,1025.202,6000,24.903132,149418.792,0,0,148393.59,44518.08
RELIANCE25Jan2023CE2560.00,NSE-F&O,6000,0.170867,1025.202,6000,5.22323,31339.38,0,0,30314.178,9094.25
RELIANCE25Jan2023CE2600.00,NSE-F&O,31500,43.5318474,1371253.193,31500,34.6059396,1090087.098,0,0,-281166.0955,0
RELIANCE25Jan2023PE2500.00,NSE-F&O,7500,39.299655,294747.4125,7500,61.2598424,459448.818,0,0,164701.4055,49410.42
RELIANCE25Jan2023PE2600.00,NSE-F&O,6000,45.19993,271199.58,6000,43.885442,263312.652,0,0,-7886.928,0
RELIANCE26May2022CE2640.00,NSE-F&O,2500,40.195928,100489.82,2500,44.832356,112080.89,0,0,11591.07,3477.32
RELIANCE27Oct2022PE2460.00,NSE-F&O,9000,16.053487,144481.383,9000,17.294313,155648.817,0,0,11167.434,3350.23
RELIANCE27Oct2022PE2500.00,NSE-F&O,5000,32.891544,164457.72,5000,34.839032,174195.16,0,0,9737.44,2921.23
RELIANCE27Oct2022PE2560.00,NSE-F&O,4000,62.111508,248446.032,4000,69.41333,277653.32,0,0,29207.288,8762.19
RELIANCE28Jul2022,NSE-F&O,11500,2430.28325,27948257.38,11500,2441.677377,28079289.84,0,0,131032.46,39309.74
RELIANCE28Jul2022CE2500.00,NSE-F&O,2500,37.694844,94237.11,2500,38.395172,95987.93,0,0,1750.82,525.25
RELIANCE28Jul2022CE2540.00,NSE-F&O,2000,36.094435,72188.87,2000,20.90554,41811.08,0,0,-30377.79,0
RELIANCE28Jul2022PE2260.00,NSE-F&O,22500,33.74762533,759321.57,22500,39.90547267,897873.135,0,0,138551.565,41565.47
RELIANCE28Jul2022PE2340.00,NSE-F&O,5000,56.005066,280025.33,5000,53.069328,265346.64,0,0,-14678.69,0
RELIANCE28Jul2022PE2400.00,NSE-F&O,7750,51.82510323,401644.55,7750,53.14596242,411881.2088,0,0,10236.65875,3071
RELIANCE29Dec2022,NSE-F&O,11000,2638.772059,29026492.65,11000,2628.988169,28918869.86,0,0,-107622.792,0
RELIANCE29Dec2022CE2600.00,NSE-F&O,7500,69.265496,519491.22,7500,74.827319,561204.8925,0,0,41713.6725,12514.1
RELIANCE29Dec2022CE2620.00,NSE-F&O,6000,0.170867,1025.202,6000,17.858977,107153.862,0,0,106128.66,31838.6
RELIANCE29Dec2022CE2660.00,NSE-F&O,6000,10.771622,64629.732,6000,21.854473,131126.838,0,0,66497.106,19949.13
RELIANCE29Dec2022CE2700.00,NSE-F&O,18250,46.54564033,849457.936,18250,55.71750534,1016844.473,0,0,167386.5365,50215.96
RELIANCE29Dec2022CE2740.00,NSE-F&O,6000,62.211575,373269.45,6000,57.813913,346883.478,0,0,-26385.972,0
RELIANCE29Dec2022CE2840.00,NSE-F&O,12000,23.783885,285406.62,12000,24.401225,292814.7,0,0,7408.08,2222.42
RELIANCE29Dec2022PE2600.00,NSE-F&O,16000,25.51198238,408191.718,16000,27.24163375,435866.14,0,0,27674.422,8302.33
RELIANCE29Dec2022PE2700.00,NSE-F&O,5000,60.36036,301801.8,5000,44.379126,221895.63,0,0,-79906.17,0
RELIANCE29Sep2022,NSE-F&O,3250,2481.761332,8065724.33,3250,2417.920277,7858240.9,0,0,-207483.43,0
RELIANCE29Sep2022CE2440.00,NSE-F&O,2000,1.521755,3043.51,2000,9.818045,19636.09,0,0,16592.58,4977.77
RELIANCE29Sep2022CE2520.00,NSE-F&O,2000,1.47171,2943.42,2000,14.862355,29724.71,0,0,26781.29,8034.39
RELIANCE30Jun2022CE2500.00,NSE-F&O,5000,49.203042,246015.21,5000,35.346754,176733.77,0,0,-69281.44,0
RELIANCE30Jun2022CE2600.00,NSE-F&O,2500,14.180056,35450.14,2500,11.815792,29539.48,0,0,-5910.66,0
RELIANCE30Jun2022PE2500.00,NSE-F&O,2500,0.571128,1427.82,2500,43.2803,108200.75,0,0,106772.93,32031.88
RELIANCE30Jun2022PE2540.00,NSE-F&O,2500,1.141504,2853.76,2500,10.417372,26043.43,0,0,23189.67,6956.9
SBICARD30Jun2022,NSE-F&O,2000,739.420225,1478840.45,2000,707.82811,1415656.22,0,0,-63184.23,0
SBICARD30Jun2022CE720.00,NSE-F&O,2000,12.581135,25162.27,2000,8.90451,17809.02,0,0,-7353.25,0
SBILIFE25Jan2023CE1280.00,NSE-F&O,3750,28.041987,105157.4513,3750,29.892656,112097.46,0,0,6940.00875,2082
SBIN23Feb2023CE550.00,NSE-F&O,4500,0.111864,503.388,4500,4.383242,19724.589,0,0,19221.201,5766.36
SBIN26May2022CE470.00,NSE-F&O,18000,10.464508,188361.144,18000,7.263296,130739.328,0,0,-57621.816,0
SBIN26May2022CE500.00,NSE-F&O,9000,1.212588,10913.292,9000,4.632961,41696.649,0,0,30783.357,9235.01
SBIN26May2022PE430.00,NSE-F&O,18000,6.741215,121341.87,18000,5.032511,90585.198,0,0,-30756.672,0
SBIN26May2022PE440.00,NSE-F&O,9000,9.818237,88364.133,9000,6.480876,58327.884,0,0,-30036.249,0
SIEMENS26May2022CE2300.00,NSE-F&O,275,80.214582,22059.01005,275,98.721927,27148.52993,0,0,5089.519875,1526.86
SRF30Jun2022PE2100.00,NSE-F&O,3750,70.193224,263224.59,3750,20.0701097,75262.91138,0,0,-187961.6786,0
SRTRANSFIN30Jun2022,NSE-F&O,1600,1195.144319,1912230.91,1600,1194.709881,1911535.81,0,0,-695.1008,0
SRTRANSFIN30Jun2022CE1200.00,NSE-F&O,1600,25.811163,41297.8608,1600,16.287331,26059.7296,0,0,-15238.1312,0
SUNPHARMA29Dec2022PE990.00,NSE-F&O,4900,19.466747,95387.0603,4900,15.906908,77943.8492,0,0,-17443.2111,0
TATACHEM29Sep2022PE1100.00,NSE-F&O,5000,45.227368,226136.84,5000,19.020828,95104.14,0,0,-131032.7,0
TATACHEM30Jun2022PE800.00,NSE-F&O,5000,22.532328,112661.64,5000,19.90968,99548.4,0,0,-13113.24,0
TATAMOTORS26May2022,NSE-F&O,4275,420.464211,1797484.502,4275,426.792065,1824536.078,0,0,27051.57585,8115.47
TATAMOTORS28Jul2022,NSE-F&O,4275,412.167067,1762014.211,4275,423.39713,1810022.731,0,0,48008.51933,14402.56
TATAMOTORS29Dec2022CE400.00,NSE-F&O,1425,2.66454,3796.9695,1425,1.686091,2402.679675,0,0,-1394.289825,0
TATAPOWER25Aug2022CE225.00,NSE-F&O,20250,9.111175,184501.2938,20250,10.899202,220708.8405,0,0,36207.54675,10862.26
TATAPOWER28Jul2022CE205.00,NSE-F&O,20250,9.811634,198685.5885,20250,11.881393,240598.2083,0,0,41912.61975,12573.79
TATASTEEL25Aug2022,NSE-F&O,12750,107.517549,1370848.75,12750,107.173993,1366468.411,0,0,-4380.339,0
TATASTEEL25Aug2022CE112.00,NSE-F&O,12750,0.554498,7069.8495,12750,0.595188,7588.647,0,0,518.7975,155.64
TATASTEEL29Mar2023CE106.00,NSE-F&O,33000,3.447151,113755.983,33000,2.993429,98783.157,0,0,-14972.826,0
TATASTEEL29Sep2022,NSE-F&O,17000,107.354964,1825034.388,17000,108.923544,1851700.248,0,0,26665.86,7999.76
TECHM28Jul2022,NSE-F&O,2400,985.260342,2364624.821,2400,980.262004,2352628.81,0,0,-11996.0112,0
TECHM30Jun2022,NSE-F&O,2400,1023.166525,2455599.66,2400,1021.814421,2452354.61,0,0,-3245.0496,0
TECHM30Jun2022CE1000.00,NSE-F&O,2400,29.648929,71157.4296,2400,11.357654,27258.3696,0,0,-43899.06,0
UPL30Jun2022CE760.00,NSE-F&O,5200,1.214367,6314.7084,5200,8.12724,42261.648,0,0,35946.9396,10784.08
UPL30Jun2022PE640.00,NSE-F&O,5200,16.024085,83325.242,5200,9.475721,49273.7492,0,0,-34051.4928,0
VEDL28Jul2022,NSE-F&O,15500,226.8455342,3516105.78,15500,231.0425188,3581159.041,0,0,65053.2613,19515.98
VEDL28Jul2022PE230.00,NSE-F&O,6200,1.162197,7205.6214,6200,4.733205,29345.871,0,0,22140.2496,6642.07
VOLTAS28Jul2022,NSE-F&O,2000,1042.31963,2084639.26,2000,1049.557445,2099114.89,0,0,14475.63,4342.69
VOLTAS30Jun2022CE1040.00,NSE-F&O,3000,38.143703,114431.109,3000,38.87072,116612.16,0,0,2181.051,654.32
WIPRO28Jul2022CE420.00,NSE-F&O,5000,16.528534,82642.67,5000,9.571486,47857.43,0,0,-34785.24,0
