date,final_close,final_CEentryPrice,final_CEhitstatus,final_CE_maxMTM,final_CE_minMTM,final_CE_PnL,final_PEentryPrice,final_PEhitstatus,final_PE_maxMTM,final_PE_minMTM,final_PE_PnL,finalTotal_PnL
2021-12-07,36604.4,36604.4,36604.4,36604.4,36604.4,36604.4,36604.4,36604.4,36604.4,36604.4,36604.4,36604.4
2021-12-08,37266.8,37266.8,37266.8,37266.8,37266.8,37266.8,37266.8,37266.8,37266.8,37266.8,37266.8,37266.8
2021-12-09,37054.85,37054.85,37054.85,37054.85,37054.85,37054.85,37054.85,37054.85,37054.85,37054.85,37054.85,37054.85
2021-12-10,37099.55,37099.55,37099.55,37099.55,37099.55,37099.55,37099.55,37099.55,37099.55,37099.55,37099.55,37099.55
2021-12-13,36964.3,36964.3,36964.3,36964.3,36964.3,36964.3,36964.3,36964.3,36964.3,36964.3,36964.3,36964.3
2021-12-14,36894.75,36894.75,36894.75,36894.75,36894.75,36894.75,36894.75,36894.75,36894.75,36894.75,36894.75,36894.75
2021-12-15,36765.45,36765.45,36765.45,36765.45,36765.45,36765.45,36765.45,36765.45,36765.45,36765.45,36765.45,36765.45
2021-12-16,36591.45,36591.45,36591.45,36591.45,36591.45,36591.45,36591.45,36591.45,36591.45,36591.45,36591.45,36591.45
2021-12-17,35679.45,35679.45,35679.45,35679.45,35679.45,35679.45,35679.45,35679.45,35679.45,35679.45,35679.45,35679.45
2021-12-20,34436.5,34436.5,34436.5,34436.5,34436.5,34436.5,34436.5,34436.5,34436.5,34436.5,34436.5,34436.5
2021-12-21,34664.05,34664.05,34664.05,34664.05,34664.05,34664.05,34664.05,34664.05,34664.05,34664.05,34664.05,34664.05
2021-12-22,35090.05,35090.05,35090.05,35090.05,35090.05,35090.05,35090.05,35090.05,35090.05,35090.05,35090.05,35090.05
2021-12-23,35084.25,35084.25,35084.25,35084.25,35084.25,35084.25,35084.25,35084.25,35084.25,35084.25,35084.25,35084.25
2021-12-24,34876.25,34876.25,34876.25,34876.25,34876.25,34876.25,34876.25,34876.25,34876.25,34876.25,34876.25,34876.25
2021-12-27,35107.35,35107.35,35107.35,35107.35,35107.35,35107.35,35107.35,35107.35,35107.35,35107.35,35107.35,35107.35
2021-12-28,35173.35,35173.35,35173.35,35173.35,35173.35,35173.35,35173.35,35173.35,35173.35,35173.35,35173.35,35173.35
2021-12-29,34945.05,34945.05,34945.05,34945.05,34945.05,34945.05,34945.05,34945.05,34945.05,34945.05,34945.05,34945.05
2021-12-30,35134.2,35134.2,35134.2,35134.2,35134.2,35134.2,35134.2,35134.2,35134.2,35134.2,35134.2,35134.2
2021-12-31,35510.95,35510.95,35510.95,35510.95,35510.95,35510.95,35510.95,35510.95,35510.95,35510.95,35510.95,35510.95
2022-01-03,36465.55,36465.55,36465.55,36465.55,36465.55,36465.55,36465.55,36465.55,36465.55,36465.55,36465.55,36465.55
2022-01-04,36849.9,36849.9,36849.9,36849.9,36849.9,36849.9,36849.9,36849.9,36849.9,36849.9,36849.9,36849.9
2022-01-05,37647.25,37647.25,37647.25,37647.25,37647.25,37647.25,37647.25,37647.25,37647.25,37647.25,37647.25,37647.25
2022-01-06,37485.25,37485.25,37485.25,37485.25,37485.25,37485.25,37485.25,37485.25,37485.25,37485.25,37485.25,37485.25
2022-01-07,37755.1,37755.1,37755.1,37755.1,37755.1,37755.1,37755.1,37755.1,37755.1,37755.1,37755.1,37755.1
2022-01-10,38344.95,38344.95,38344.95,38344.95,38344.95,38344.95,38344.95,38344.95,38344.95,38344.95,38344.95,38344.95
2022-01-11,38440.25,38440.25,38440.25,38440.25,38440.25,38440.25,38440.25,38440.25,38440.25,38440.25,38440.25,38440.25
2022-01-12,38704.75,38704.75,38704.75,38704.75,38704.75,38704.75,38704.75,38704.75,38704.75,38704.75,38704.75,38704.75
2022-01-13,38466.05,38466.05,38466.05,38466.05,38466.05,38466.05,38466.05,38466.05,38466.05,38466.05,38466.05,38466.05
2022-01-14,38305.8,38305.8,38305.8,38305.8,38305.8,38305.8,38305.8,38305.8,38305.8,38305.8,38305.8,38305.8
2022-01-17,38247.9,38247.9,38247.9,38247.9,38247.9,38247.9,38247.9,38247.9,38247.9,38247.9,38247.9,38247.9
2022-01-18,38211.65,38211.65,38211.65,38211.65,38211.65,38211.65,38211.65,38211.65,38211.65,38211.65,38211.65,38211.65
2022-01-19,38066.15,38066.15,38066.15,38066.15,38066.15,38066.15,38066.15,38066.15,38066.15,38066.15,38066.15,38066.15
2022-01-20,37891.6,37891.6,37891.6,37891.6,37891.6,37891.6,37891.6,37891.6,37891.6,37891.6,37891.6,37891.6
2022-01-21,37731.35,37731.35,37731.35,37731.35,37731.35,37731.35,37731.35,37731.35,37731.35,37731.35,37731.35,37731.35
2022-01-24,36834.9,36834.9,36834.9,36834.9,36834.9,36834.9,36834.9,36834.9,36834.9,36834.9,36834.9,36834.9
2022-01-25,37709.4,37709.4,37709.4,37709.4,37709.4,37709.4,37709.4,37709.4,37709.4,37709.4,37709.4,37709.4
2022-01-27,38110.35,38110.35,38110.35,38110.35,38110.35,38110.35,38110.35,38110.35,38110.35,38110.35,38110.35,38110.35
2022-01-28,37678.7,37678.7,37678.7,37678.7,37678.7,37678.7,37678.7,37678.7,37678.7,37678.7,37678.7,37678.7
2022-01-31,37957.5,37957.5,37957.5,37957.5,37957.5,37957.5,37957.5,37957.5,37957.5,37957.5,37957.5,37957.5
2022-02-01,38562.75,38562.75,38562.75,38562.75,38562.75,38562.75,38562.75,38562.75,38562.75,38562.75,38562.75,38562.75
2022-02-02,39338.2,39338.2,39338.2,39338.2,39338.2,39338.2,39338.2,39338.2,39338.2,39338.2,39338.2,39338.2
2022-02-03,38885.25,38885.25,38885.25,38885.25,38885.25,38885.25,38885.25,38885.25,38885.25,38885.25,38885.25,38885.25
2022-02-04,38730.25,38730.25,38730.25,38730.25,38730.25,38730.25,38730.25,38730.25,38730.25,38730.25,38730.25,38730.25
2022-02-07,37995.15,37995.15,37995.15,37995.15,37995.15,37995.15,37995.15,37995.15,37995.15,37995.15,37995.15,37995.15
2022-02-08,37939.2,37939.2,37939.2,37939.2,37939.2,37939.2,37939.2,37939.2,37939.2,37939.2,37939.2,37939.2
2022-02-09,38602.4,38602.4,38602.4,38602.4,38602.4,38602.4,38602.4,38602.4,38602.4,38602.4,38602.4,38602.4
2022-02-10,38962.65,38962.65,38962.65,38962.65,38962.65,38962.65,38962.65,38962.65,38962.65,38962.65,38962.65,38962.65
2022-02-11,38430.7,38430.7,38430.7,38430.7,38430.7,38430.7,38430.7,38430.7,38430.7,38430.7,38430.7,38430.7
2022-02-14,36847.45,36847.45,36847.45,36847.45,36847.45,36847.45,36847.45,36847.45,36847.45,36847.45,36847.45,36847.45
2022-02-15,38159.7,38159.7,38159.7,38159.7,38159.7,38159.7,38159.7,38159.7,38159.7,38159.7,38159.7,38159.7
2022-02-16,37863.65,37863.65,37863.65,37863.65,37863.65,37863.65,37863.65,37863.65,37863.65,37863.65,37863.65,37863.65
2022-02-17,37452.35,37452.35,37452.35,37452.35,37452.35,37452.35,37452.35,37452.35,37452.35,37452.35,37452.35,37452.35
2022-02-18,37570.6,37570.6,37570.6,37570.6,37570.6,37570.6,37570.6,37570.6,37570.6,37570.6,37570.6,37570.6
2022-02-21,37705.9,37705.9,37705.9,37705.9,37705.9,37705.9,37705.9,37705.9,37705.9,37705.9,37705.9,37705.9
2022-02-22,37333.4,37333.4,37333.4,37333.4,37333.4,37333.4,37333.4,37333.4,37333.4,37333.4,37333.4,37333.4
2022-02-23,37364.25,37364.25,37364.25,37364.25,37364.25,37364.25,37364.25,37364.25,37364.25,37364.25,37364.25,37364.25
2022-02-24,35095.25,35095.25,35095.25,35095.25,35095.25,35095.25,35095.25,35095.25,35095.25,35095.25,35095.25,35095.25
2022-02-25,36483.05,36483.05,36483.05,36483.05,36483.05,36483.05,36483.05,36483.05,36483.05,36483.05,36483.05,36483.05
2022-02-28,36196.15,36196.15,36196.15,36196.15,36196.15,36196.15,36196.15,36196.15,36196.15,36196.15,36196.15,36196.15
2022-03-02,35470.35,35470.35,35470.35,35470.35,35470.35,35470.35,35470.35,35470.35,35470.35,35470.35,35470.35,35470.35
2022-03-03,34959.45,34959.45,34959.45,34959.45,34959.45,34959.45,34959.45,34959.45,34959.45,34959.45,34959.45,34959.45
2022-03-04,34376.35,34376.35,34376.35,34376.35,34376.35,34376.35,34376.35,34376.35,34376.35,34376.35,34376.35,34376.35
2022-03-08,33206.45,33206.45,33206.45,33206.45,33206.45,33206.45,33206.45,33206.45,33206.45,33206.45,33206.45,33206.45
2022-03-09,33896.95,33896.95,33896.95,33896.95,33896.95,33896.95,33896.95,33896.95,33896.95,33896.95,33896.95,33896.95
2022-03-10,34400.7,34400.7,34400.7,34400.7,34400.7,34400.7,34400.7,34400.7,34400.7,34400.7,34400.7,34400.7
2022-03-11,34544.2,34544.2,34544.2,34544.2,34544.2,34544.2,34544.2,34544.2,34544.2,34544.2,34544.2,34544.2
2022-03-14,35343.65,35343.65,35343.65,35343.65,35343.65,35343.65,35343.65,35343.65,35343.65,35343.65,35343.65,35343.65
2022-03-15,34937.75,34937.75,34937.75,34937.75,34937.75,34937.75,34937.75,34937.75,34937.75,34937.75,34937.75,34937.75
2022-03-16,35689.3,35689.3,35689.3,35689.3,35689.3,35689.3,35689.3,35689.3,35689.3,35689.3,35689.3,35689.3
2022-03-17,36388.55,36388.55,36388.55,36388.55,36388.55,36388.55,36388.55,36388.55,36388.55,36388.55,36388.55,36388.55
2022-03-21,36042.95,36042.95,36042.95,36042.95,36042.95,36042.95,36042.95,36042.95,36042.95,36042.95,36042.95,36042.95
2022-03-22,36443.65,36443.65,36443.65,36443.65,36443.65,36443.65,36443.65,36443.65,36443.65,36443.65,36443.65,36443.65
2022-03-23,36088.05,36088.05,36088.05,36088.05,36088.05,36088.05,36088.05,36088.05,36088.05,36088.05,36088.05,36088.05
2022-03-24,35526.0,35526.0,35526.0,35526.0,35526.0,35526.0,35526.0,35526.0,35526.0,35526.0,35526.0,35526.0
2022-03-25,35526.7,35526.7,35526.7,35526.7,35526.7,35526.7,35526.7,35526.7,35526.7,35526.7,35526.7,35526.7
2022-03-28,35750.35,35750.35,35750.35,35750.35,35750.35,35750.35,35750.35,35750.35,35750.35,35750.35,35750.35,35750.35
2022-03-29,35923.35,35923.35,35923.35,35923.35,35923.35,35923.35,35923.35,35923.35,35923.35,35923.35,35923.35,35923.35
2022-03-30,36326.75,36326.75,36326.75,36326.75,36326.75,36326.75,36326.75,36326.75,36326.75,36326.75,36326.75,36326.75
2022-03-31,36373.6,36373.6,36373.6,36373.6,36373.6,36373.6,36373.6,36373.6,36373.6,36373.6,36373.6,36373.6
2022-04-01,37158.9,37158.9,37158.9,37158.9,37158.9,37158.9,37158.9,37158.9,37158.9,37158.9,37158.9,37158.9
2022-04-04,38594.55,38594.55,38594.55,38594.55,38594.55,38594.55,38594.55,38594.55,38594.55,38594.55,38594.55,38594.55
2022-04-05,37969.25,37969.25,37969.25,37969.25,37969.25,37969.25,37969.25,37969.25,37969.25,37969.25,37969.25,37969.25
2022-04-06,37588.15,37588.15,37588.15,37588.15,37588.15,37588.15,37588.15,37588.15,37588.15,37588.15,37588.15,37588.15
2022-04-07,37607.9,37607.9,37607.9,37607.9,37607.9,37607.9,37607.9,37607.9,37607.9,37607.9,37607.9,37607.9
2022-04-08,37792.7,37792.7,37792.7,37792.7,37792.7,37792.7,37792.7,37792.7,37792.7,37792.7,37792.7,37792.7
2022-04-11,37649.5,37649.5,37649.5,37649.5,37649.5,37649.5,37649.5,37649.5,37649.5,37649.5,37649.5,37649.5
2022-04-12,37766.0,37766.0,37766.0,37766.0,37766.0,37766.0,37766.0,37766.0,37766.0,37766.0,37766.0,37766.0
2022-04-13,37442.95,37442.95,37442.95,37442.95,37442.95,37442.95,37442.95,37442.95,37442.95,37442.95,37442.95,37442.95
2022-04-18,36791.6,36791.6,36791.6,36791.6,36791.6,36791.6,36791.6,36791.6,36791.6,36791.6,36791.6,36791.6
2022-04-19,36068.65,36068.65,36068.65,36068.65,36068.65,36068.65,36068.65,36068.65,36068.65,36068.65,36068.65,36068.65
2022-04-20,36355.4,36355.4,36355.4,36355.4,36355.4,36355.4,36355.4,36355.4,36355.4,36355.4,36355.4,36355.4
2022-04-21,36911.25,36911.25,36911.25,36911.25,36911.25,36911.25,36911.25,36911.25,36911.25,36911.25,36911.25,36911.25
2022-04-22,36007.45,36007.45,36007.45,36007.45,36007.45,36007.45,36007.45,36007.45,36007.45,36007.45,36007.45,36007.45
2022-04-25,36192.65,36192.65,36192.65,36192.65,36192.65,36192.65,36192.65,36192.65,36192.65,36192.65,36192.65,36192.65
2022-04-26,36386.75,36386.75,36386.75,36386.75,36386.75,36386.75,36386.75,36386.75,36386.75,36386.75,36386.75,36386.75
2022-04-27,36050.3,36050.3,36050.3,36050.3,36050.3,36050.3,36050.3,36050.3,36050.3,36050.3,36050.3,36050.3
2022-04-28,36425.55,36425.55,36425.55,36425.55,36425.55,36425.55,36425.55,36425.55,36425.55,36425.55,36425.55,36425.55
2022-04-29,36064.05,36064.05,36064.05,36064.05,36064.05,36064.05,36064.05,36064.05,36064.05,36064.05,36064.05,36064.05
2022-05-02,36137.4,36137.4,36137.4,36137.4,36137.4,36137.4,36137.4,36137.4,36137.4,36137.4,36137.4,36137.4
2022-05-04,35312.85,35312.85,35312.85,35312.85,35312.85,35312.85,35312.85,35312.85,35312.85,35312.85,35312.85,35312.85
2022-05-05,35163.25,35163.25,35163.25,35163.25,35163.25,35163.25,35163.25,35163.25,35163.25,35163.25,35163.25,35163.25
2022-05-06,34674.7,34674.7,34674.7,34674.7,34674.7,34674.7,34674.7,34674.7,34674.7,34674.7,34674.7,34674.7
2022-05-09,34322.25,34322.25,34322.25,34322.25,34322.25,34322.25,34322.25,34322.25,34322.25,34322.25,34322.25,34322.25
2022-05-10,34426.45,34426.45,34426.45,34426.45,34426.45,34426.45,34426.45,34426.45,34426.45,34426.45,34426.45,34426.45
2022-05-11,34785.3,34785.3,34785.3,34785.3,34785.3,34785.3,34785.3,34785.3,34785.3,34785.3,34785.3,34785.3
2022-05-12,33534.3,33534.3,33534.3,33534.3,33534.3,33534.3,33534.3,33534.3,33534.3,33534.3,33534.3,33534.3
2022-05-13,33082.65,33082.65,33082.65,33082.65,33082.65,33082.65,33082.65,33082.65,33082.65,33082.65,33082.65,33082.65
2022-05-16,33636.35,33636.35,33636.35,33636.35,33636.35,33636.35,33636.35,33636.35,33636.35,33636.35,33636.35,33636.35
2022-05-17,34344.1,34344.1,34344.1,34344.1,34344.1,34344.1,34344.1,34344.1,34344.1,34344.1,34344.1,34344.1
2022-05-18,34200.85,34200.85,34200.85,34200.85,34200.85,34200.85,34200.85,34200.85,34200.85,34200.85,34200.85,34200.85
2022-05-19,33358.1,33358.1,33358.1,33358.1,33358.1,33358.1,33358.1,33358.1,33358.1,33358.1,33358.1,33358.1
2022-05-20,34319.6,34319.6,34319.6,34319.6,34319.6,34319.6,34319.6,34319.6,34319.6,34319.6,34319.6,34319.6
2022-05-23,34161.75,34161.75,34161.75,34161.75,34161.75,34161.75,34161.75,34161.75,34161.75,34161.75,34161.75,34161.75
2022-05-24,34306.5,34306.5,34306.5,34306.5,34306.5,34306.5,34306.5,34306.5,34306.5,34306.5,34306.5,34306.5
2022-05-25,34319.55,34319.55,34319.55,34319.55,34319.55,34319.55,34319.55,34319.55,34319.55,34319.55,34319.55,34319.55
2022-05-26,35198.15,35198.15,35198.15,35198.15,35198.15,35198.15,35198.15,35198.15,35198.15,35198.15,35198.15,35198.15
2022-05-27,35617.7,35617.7,35617.7,35617.7,35617.7,35617.7,35617.7,35617.7,35617.7,35617.7,35617.7,35617.7
2022-05-30,35841.2,35841.2,35841.2,35841.2,35841.2,35841.2,35841.2,35841.2,35841.2,35841.2,35841.2,35841.2
2022-05-31,35363.4,35363.4,35363.4,35363.4,35363.4,35363.4,35363.4,35363.4,35363.4,35363.4,35363.4,35363.4
2022-06-01,35681.35,35681.35,35681.35,35681.35,35681.35,35681.35,35681.35,35681.35,35681.35,35681.35,35681.35,35681.35
2022-06-02,35618.5,35618.5,35618.5,35618.5,35618.5,35618.5,35618.5,35618.5,35618.5,35618.5,35618.5,35618.5
2022-06-03,35295.55,35295.55,35295.55,35295.55,35295.55,35295.55,35295.55,35295.55,35295.55,35295.55,35295.55,35295.55
2022-06-06,35311.05,35311.05,35311.05,35311.05,35311.05,35311.05,35311.05,35311.05,35311.05,35311.05,35311.05,35311.05
2022-06-07,34978.05,34978.05,34978.05,34978.05,34978.05,34978.05,34978.05,34978.05,34978.05,34978.05,34978.05,34978.05
2022-06-08,34906.1,34906.1,34906.1,34906.1,34906.1,34906.1,34906.1,34906.1,34906.1,34906.1,34906.1,34906.1
2022-06-09,35113.35,35113.35,35113.35,35113.35,35113.35,35113.35,35113.35,35113.35,35113.35,35113.35,35113.35,35113.35
2022-06-10,34485.7,34485.7,34485.7,34485.7,34485.7,34485.7,34485.7,34485.7,34485.7,34485.7,34485.7,34485.7
2022-06-13,33449.65,33449.65,33449.65,33449.65,33449.65,33449.65,33449.65,33449.65,33449.65,33449.65,33449.65,33449.65
2022-06-14,33329.55,33329.55,33329.55,33329.55,33329.55,33329.55,33329.55,33329.55,33329.55,33329.55,33329.55,33329.55
2022-06-15,33345.05,33345.05,33345.05,33345.05,33345.05,33345.05,33345.05,33345.05,33345.05,33345.05,33345.05,33345.05
2022-06-16,32571.6,32571.6,32571.6,32571.6,32571.6,32571.6,32571.6,32571.6,32571.6,32571.6,32571.6,32571.6
2022-06-17,32857.05,32857.05,32857.05,32857.05,32857.05,32857.05,32857.05,32857.05,32857.05,32857.05,32857.05,32857.05
2022-06-20,32699.8,32699.8,32699.8,32699.8,32699.8,32699.8,32699.8,32699.8,32699.8,32699.8,32699.8,32699.8
2022-06-21,33174.0,33174.0,33174.0,33174.0,33174.0,33174.0,33174.0,33174.0,33174.0,33174.0,33174.0,33174.0
2022-06-22,32793.5,32793.5,32793.5,32793.5,32793.5,32793.5,32793.5,32793.5,32793.5,32793.5,32793.5,32793.5
2022-06-23,33171.05,33171.05,33171.05,33171.05,33171.05,33171.05,33171.05,33171.05,33171.05,33171.05,33171.05,33171.05
2022-06-24,33654.2,33654.2,33654.2,33654.2,33654.2,33654.2,33654.2,33654.2,33654.2,33654.2,33654.2,33654.2
2022-06-27,33827.8,33827.8,33827.8,33827.8,33827.8,33827.8,33827.8,33827.8,33827.8,33827.8,33827.8,33827.8
2022-06-28,33692.25,33692.25,33692.25,33692.25,33692.25,33692.25,33692.25,33692.25,33692.25,33692.25,33692.25,33692.25
2022-06-29,33250.15,33250.15,33250.15,33250.15,33250.15,33250.15,33250.15,33250.15,33250.15,33250.15,33250.15,33250.15
2022-06-30,33365.5,33365.5,33365.5,33365.5,33365.5,33365.5,33365.5,33365.5,33365.5,33365.5,33365.5,33365.5
2022-07-01,33619.3,33619.3,33619.3,33619.3,33619.3,33619.3,33619.3,33619.3,33619.3,33619.3,33619.3,33619.3
2022-07-04,33959.2,33959.2,33959.2,33959.2,33959.2,33959.2,33959.2,33959.2,33959.2,33959.2,33959.2,33959.2
2022-07-05,33769.4,33769.4,33769.4,33769.4,33769.4,33769.4,33769.4,33769.4,33769.4,33769.4,33769.4,33769.4
2022-07-06,34355.55,34355.55,34355.55,34355.55,34355.55,34355.55,34355.55,34355.55,34355.55,34355.55,34355.55,34355.55
2022-07-07,34930.6,34930.6,34930.6,34930.6,34930.6,34930.6,34930.6,34930.6,34930.6,34930.6,34930.6,34930.6
2022-07-08,35130.95,35130.95,35130.95,35130.95,35130.95,35130.95,35130.95,35130.95,35130.95,35130.95,35130.95,35130.95
2022-07-11,35442.2,35442.2,35442.2,35442.2,35442.2,35442.2,35442.2,35442.2,35442.2,35442.2,35442.2,35442.2
2022-07-12,35070.65,35070.65,35070.65,35070.65,35070.65,35070.65,35070.65,35070.65,35070.65,35070.65,35070.65,35070.65
2022-07-13,34818.9,34818.9,34818.9,34818.9,34818.9,34818.9,34818.9,34818.9,34818.9,34818.9,34818.9,34818.9
2022-07-14,34663.15,34663.15,34663.15,34663.15,34663.15,34663.15,34663.15,34663.15,34663.15,34663.15,34663.15,34663.15
2022-07-15,34704.85,34704.85,34704.85,34704.85,34704.85,34704.85,34704.85,34704.85,34704.85,34704.85,34704.85,34704.85
2022-07-18,35345.8,35345.8,35345.8,35345.8,35345.8,35345.8,35345.8,35345.8,35345.8,35345.8,35345.8,35345.8
2022-07-19,35701.35,35701.35,35701.35,35701.35,35701.35,35701.35,35701.35,35701.35,35701.35,35701.35,35701.35,35701.35
2022-07-20,35892.65,35892.65,35892.65,35892.65,35892.65,35892.65,35892.65,35892.65,35892.65,35892.65,35892.65,35892.65
2022-07-21,36226.15,36226.15,36226.15,36226.15,36226.15,36226.15,36226.15,36226.15,36226.15,36226.15,36226.15,36226.15
2022-07-22,36737.05,36737.05,36737.05,36737.05,36737.05,36737.05,36737.05,36737.05,36737.05,36737.05,36737.05,36737.05
2022-07-25,36673.0,36673.0,36673.0,36673.0,36673.0,36673.0,36673.0,36673.0,36673.0,36673.0,36673.0,36673.0
2022-07-26,36349.85,36349.85,36349.85,36349.85,36349.85,36349.85,36349.85,36349.85,36349.85,36349.85,36349.85,36349.85
2022-07-27,36785.1,36785.1,36785.1,36785.1,36785.1,36785.1,36785.1,36785.1,36785.1,36785.1,36785.1,36785.1
2022-07-28,37336.25,37336.25,37336.25,37336.25,37336.25,37336.25,37336.25,37336.25,37336.25,37336.25,37336.25,37336.25
2022-07-29,37499.15,37499.15,37499.15,37499.15,37499.15,37499.15,37499.15,37499.15,37499.15,37499.15,37499.15,37499.15
2022-08-01,37875.1,37875.1,37875.1,37875.1,37875.1,37875.1,37875.1,37875.1,37875.1,37875.1,37875.1,37875.1
2022-08-02,37877.75,37877.75,37877.75,37877.75,37877.75,37877.75,37877.75,37877.75,37877.75,37877.75,37877.75,37877.75
2022-08-03,37999.7,37999.7,37999.7,37999.7,37999.7,37999.7,37999.7,37999.7,37999.7,37999.7,37999.7,37999.7
2022-08-04,37687.95,37687.95,37687.95,37687.95,37687.95,37687.95,37687.95,37687.95,37687.95,37687.95,37687.95,37687.95
2022-08-05,37908.7,37908.7,37908.7,37908.7,37908.7,37908.7,37908.7,37908.7,37908.7,37908.7,37908.7,37908.7
2022-08-08,38244.75,38244.75,38244.75,38244.75,38244.75,38244.75,38244.75,38244.75,38244.75,38244.75,38244.75,38244.75
2022-08-10,38277.7,38277.7,38277.7,38277.7,38277.7,38277.7,38277.7,38277.7,38277.7,38277.7,38277.7,38277.7
2022-08-11,38835.95,38835.95,38835.95,38835.95,38835.95,38835.95,38835.95,38835.95,38835.95,38835.95,38835.95,38835.95
2022-08-12,39052.35,39052.35,39052.35,39052.35,39052.35,39052.35,39052.35,39052.35,39052.35,39052.35,39052.35,39052.35
2022-08-16,39243.55,39243.55,39243.55,39243.55,39243.55,39243.55,39243.55,39243.55,39243.55,39243.55,39243.55,39243.55
2022-08-17,39416.2,39416.2,39416.2,39416.2,39416.2,39416.2,39416.2,39416.2,39416.2,39416.2,39416.2,39416.2
2022-08-18,39670.8,39670.8,39670.8,39670.8,39670.8,39670.8,39670.8,39670.8,39670.8,39670.8,39670.8,39670.8
2022-08-22,38327.75,38327.75,38327.75,38327.75,38327.75,38327.75,38327.75,38327.75,38327.75,38327.75,38327.75,38327.75
2022-08-23,38852.2,38852.2,38852.2,38852.2,38852.2,38852.2,38852.2,38852.2,38852.2,38852.2,38852.2,38852.2
2022-08-24,39087.25,39087.25,39087.25,39087.25,39087.25,39087.25,39087.25,39087.25,39087.25,39087.25,39087.25,39087.25
2022-08-25,38847.0,38847.0,38847.0,38847.0,38847.0,38847.0,38847.0,38847.0,38847.0,38847.0,38847.0,38847.0
2022-08-26,39034.25,39034.25,39034.25,39034.25,39034.25,39034.25,39034.25,39034.25,39034.25,39034.25,39034.25,39034.25
2022-08-29,38333.9,38333.9,38333.9,38333.9,38333.9,38333.9,38333.9,38333.9,38333.9,38333.9,38333.9,38333.9
2022-08-30,39520.35,39520.35,39520.35,39520.35,39520.35,39520.35,39520.35,39520.35,39520.35,39520.35,39520.35,39520.35
2022-09-01,39345.8,39345.8,39345.8,39345.8,39345.8,39345.8,39345.8,39345.8,39345.8,39345.8,39345.8,39345.8
2022-09-02,39376.65,39376.65,39376.65,39376.65,39376.65,39376.65,39376.65,39376.65,39376.65,39376.65,39376.65,39376.65
2022-09-05,39754.45,39754.45,39754.45,39754.45,39754.45,39754.45,39754.45,39754.45,39754.45,39754.45,39754.45,39754.45
2022-09-06,39673.3,39673.3,39673.3,39673.3,39673.3,39673.3,39673.3,39673.3,39673.3,39673.3,39673.3,39673.3
2022-09-07,39454.6,39454.6,39454.6,39454.6,39454.6,39454.6,39454.6,39454.6,39454.6,39454.6,39454.6,39454.6
2022-09-08,40242.1,40242.1,40242.1,40242.1,40242.1,40242.1,40242.1,40242.1,40242.1,40242.1,40242.1,40242.1
2022-09-09,40388.15,40388.15,40388.15,40388.15,40388.15,40388.15,40388.15,40388.15,40388.15,40388.15,40388.15,40388.15
2022-09-12,40561.5,40561.5,40561.5,40561.5,40561.5,40561.5,40561.5,40561.5,40561.5,40561.5,40561.5,40561.5
2022-09-13,40873.55,40873.55,40873.55,40873.55,40873.55,40873.55,40873.55,40873.55,40873.55,40873.55,40873.55,40873.55
2022-09-14,41369.25,41369.25,41369.25,41369.25,41369.25,41369.25,41369.25,41369.25,41369.25,41369.25,41369.25,41369.25
2022-09-15,41208.45,41208.45,41208.45,41208.45,41208.45,41208.45,41208.45,41208.45,41208.45,41208.45,41208.45,41208.45
2022-09-16,40825.15,40825.15,40825.15,40825.15,40825.15,40825.15,40825.15,40825.15,40825.15,40825.15,40825.15,40825.15
2022-09-19,40964.25,40964.25,40964.25,40964.25,40964.25,40964.25,40964.25,40964.25,40964.25,40964.25,40964.25,40964.25
2022-09-20,41413.4,41413.4,41413.4,41413.4,41413.4,41413.4,41413.4,41413.4,41413.4,41413.4,41413.4,41413.4
2022-09-21,41202.1,41202.1,41202.1,41202.1,41202.1,41202.1,41202.1,41202.1,41202.1,41202.1,41202.1,41202.1
2022-09-22,40637.3,40637.3,40637.3,40637.3,40637.3,40637.3,40637.3,40637.3,40637.3,40637.3,40637.3,40637.3
2022-09-23,39555.35,39555.35,39555.35,39555.35,39555.35,39555.35,39555.35,39555.35,39555.35,39555.35,39555.35,39555.35
2022-09-26,38661.45,38661.45,38661.45,38661.45,38661.45,38661.45,38661.45,38661.45,38661.45,38661.45,38661.45,38661.45
2022-09-27,38526.3,38526.3,38526.3,38526.3,38526.3,38526.3,38526.3,38526.3,38526.3,38526.3,38526.3,38526.3
2022-09-28,37676.8,37676.8,37676.8,37676.8,37676.8,37676.8,37676.8,37676.8,37676.8,37676.8,37676.8,37676.8
2022-09-29,37691.7,37691.7,37691.7,37691.7,37691.7,37691.7,37691.7,37691.7,37691.7,37691.7,37691.7,37691.7
2022-09-30,38702.75,38702.75,38702.75,38702.75,38702.75,38702.75,38702.75,38702.75,38702.75,38702.75,38702.75,38702.75
2022-10-03,37978.75,37978.75,37978.75,37978.75,37978.75,37978.75,37978.75,37978.75,37978.75,37978.75,37978.75,37978.75
2022-10-04,39136.8,39136.8,39136.8,39136.8,39136.8,39136.8,39136.8,39136.8,39136.8,39136.8,39136.8,39136.8
2022-10-06,39239.25,39239.25,39239.25,39239.25,39239.25,39239.25,39239.25,39239.25,39239.25,39239.25,39239.25,39239.25
2022-10-07,39199.4,39199.4,39199.4,39199.4,39199.4,39199.4,39199.4,39199.4,39199.4,39199.4,39199.4,39199.4
