datetime,open,high,low,close,ATMStrPr,currWeek_exp_dt,nextWeek_exp_dt,farWeek_exp_dt,currMonth_exp_dt,nextMonth_exp_dt,farMonth_exp_dt,index_x,CEopen,CEhigh,CElow,CEclose,CEentryPrice,CEstoploss,CEtarget,CE_SLhit,CE_Tgthit,CEhitstatus,CEexitPrice,CE_MTM,CE_highMTM,CE_maxMTM,CE_lowMTM,CE_minMTM,CE_PnL,index_y,PEopen,PEhigh,PElow,PEclose,PEentryPrice,PEstoploss,PEtarget,PE_SLhit,PE_Tgthit,PEhitstatus,PEexitPrice,PE_MTM,PE_highMTM,PE_maxMTM,PE_lowMTM,PE_minMTM,PE_PnL,CBopen,CBhigh,CBlow,CBclose
01-01-2020 11:20,32104.6,32107.95,32093.7,32094,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:20,38.4,38.9,37.5,37.5,94.55,113.46,18.91,0,0,,,57.05,57.05,59.85,55.65,-6.45,,01-01-2020 11:20,134,137.8,131.65,136.7,66.35,79.62,13.27,1,0,SL_hit,79.62,-70.35,-65.3,12.65,-71.45,-82.15,-13.27,172.4,175.3,170.55,174.2
01-01-2020 11:21,32094.75,32097.9,32088.75,32089.9,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:21,37.5,37.65,36.8,37,94.55,113.46,18.91,0,0,,,57.55,57.75,59.85,56.9,-6.45,,01-01-2020 11:21,137,139.65,136.9,139.05,66.35,79.62,13.27,1,0,SL_hit,79.62,-72.7,-70.55,12.65,-73.3,-82.15,-13.27,174.5,176.45,174.55,176.05
01-01-2020 11:22,32088.75,32097.7,32088.5,32096.85,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:22,37,38.05,36.9,37.5,94.55,113.46,18.91,0,0,,,57.05,57.65,59.85,56.5,-6.45,,01-01-2020 11:22,139,139.4,133,135,66.35,79.62,13.27,1,0,SL_hit,79.62,-68.65,-66.65,12.65,-73.05,-82.15,-13.27,176,176.3,171.05,172.5
01-01-2020 11:23,32097.95,32099,32082.55,32083.2,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:23,37.5,37.95,33.25,35.45,94.55,113.46,18.91,0,0,,,59.1,61.3,61.3,56.6,-6.45,,01-01-2020 11:23,135.85,143,135.85,142.85,66.35,79.62,13.27,1,0,SL_hit,79.62,-76.5,-69.5,12.65,-76.65,-82.15,-13.27,173.35,176.25,173.8,178.3
01-01-2020 11:24,32084.85,32091.05,32079.1,32087.2,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:24,35.45,36.4,35,36.15,94.55,113.46,18.91,0,0,,,58.4,59.55,61.3,58.15,-6.45,,01-01-2020 11:24,142.5,143,138.15,141.6,66.35,79.62,13.27,1,0,SL_hit,79.62,-75.25,-71.8,12.65,-76.65,-82.15,-13.27,177.95,178,174.55,177.75
01-01-2020 11:25,32087.1,32088.3,32080.15,32086,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:25,36.25,36.9,35.25,35.25,94.55,113.46,18.91,0,0,,,59.3,59.3,61.3,57.65,-6.45,,01-01-2020 11:25,140.85,144.6,140.15,144.6,66.35,79.62,13.27,1,0,SL_hit,79.62,-78.25,-73.8,12.65,-78.25,-82.15,-13.27,177.1,179.85,177.05,179.85
01-01-2020 11:26,32085.8,32087.7,32081.05,32082.55,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:26,35.5,36.35,35.2,35.85,94.55,113.46,18.91,0,0,,,58.7,59.35,61.3,58.2,-6.45,,01-01-2020 11:26,144.5,144.65,141.1,142.9,66.35,79.62,13.27,1,0,SL_hit,79.62,-76.55,-74.75,12.65,-78.3,-82.15,-13.27,180,179.85,177.45,178.75
01-01-2020 11:27,32085.3,32094.85,32078.65,32090.95,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:27,35.7,37.2,35.7,37.05,94.55,113.46,18.91,0,0,,,57.5,58.85,61.3,57.35,-6.45,,01-01-2020 11:27,143.7,144.05,137.1,137.9,66.35,79.62,13.27,1,0,SL_hit,79.62,-71.55,-70.75,12.65,-77.7,-82.15,-13.27,179.4,179.75,174.3,174.95
01-01-2020 11:28,32093.45,32103.95,32091.3,32094.1,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:28,37.1,37.9,36.3,36.5,94.55,113.46,18.91,0,0,,,58.05,58.25,61.3,56.65,-6.45,,01-01-2020 11:28,137.1,140.75,135.15,139.55,66.35,79.62,13.27,1,0,SL_hit,79.62,-73.2,-68.8,12.65,-74.4,-82.15,-13.27,174.2,177.05,173.05,176.05
01-01-2020 11:29,32094.55,32100.3,32092.65,32096.45,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:29,36.45,37.15,36.4,36.9,94.55,113.46,18.91,0,0,,,57.65,58.15,61.3,57.4,-6.45,,01-01-2020 11:29,139.8,140,137.55,138.5,66.35,79.62,13.27,1,0,SL_hit,79.62,-72.15,-71.2,12.65,-73.65,-82.15,-13.27,176.25,176.4,174.7,175.4
01-01-2020 11:30,32096.35,32102.8,32094.15,32102.05,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:30,36.9,37.85,36.9,37.35,94.55,113.46,18.91,0,0,,,57.2,57.65,61.3,56.7,-6.45,,01-01-2020 11:30,138.35,138.5,134.1,136.05,66.35,79.62,13.27,1,0,SL_hit,79.62,-69.7,-67.75,12.65,-72.15,-82.15,-13.27,175.25,175.4,171.95,173.4
01-01-2020 11:31,32103.35,32111.25,32099,32109.15,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:31,37.45,38.9,37.45,38.5,94.55,113.46,18.91,0,0,,,56.05,57.1,61.3,55.65,-6.45,,01-01-2020 11:31,135.85,136.6,129.6,132,66.35,79.62,13.27,1,0,SL_hit,79.62,-65.65,-63.25,12.65,-70.25,-82.15,-13.27,173.3,174.05,168.5,170.5
01-01-2020 11:32,32110.7,32113.45,32105.75,32111.5,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:32,38.45,39,38,38.75,94.55,113.46,18.91,0,0,,,55.8,56.55,61.3,55.55,-6.45,,01-01-2020 11:32,131.45,133.3,130.4,131.75,66.35,79.62,13.27,1,0,SL_hit,79.62,-65.4,-64.05,12.65,-66.95,-82.15,-13.27,169.9,171.3,169.4,170.5
01-01-2020 11:33,32110.65,32113.7,32108.35,32109.65,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:33,39,39.35,38.7,38.95,94.55,113.46,18.91,0,0,,,55.6,55.85,61.3,55.2,-6.45,,01-01-2020 11:33,131.95,132.45,131,131.15,66.35,79.62,13.27,1,0,SL_hit,79.62,-64.8,-64.65,12.65,-66.1,-82.15,-13.27,170.95,171.15,170.35,170.1
01-01-2020 11:34,32111.05,32112.75,32104.6,32106.85,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:34,38.95,39.15,37.5,37.5,94.55,113.46,18.91,0,0,,,57.05,57.05,61.3,55.4,-6.45,,01-01-2020 11:34,131.7,134.5,129.65,134.5,66.35,79.62,13.27,1,0,SL_hit,79.62,-68.15,-63.3,12.65,-68.15,-82.15,-13.27,170.65,172,168.8,172
01-01-2020 11:35,32107,32110.1,32103.55,32107.35,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:35,37.55,38.45,37.55,38,94.55,113.46,18.91,0,0,,,56.55,57,61.3,56.1,-6.45,,01-01-2020 11:35,134.45,134.8,132.85,133.25,66.35,79.62,13.27,1,0,SL_hit,79.62,-66.9,-66.5,12.65,-68.45,-82.15,-13.27,172,172.35,171.3,171.25
01-01-2020 11:36,32104.85,32109.8,32100.85,32106.9,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:36,38.05,38.7,37.65,38.3,94.55,113.46,18.91,0,0,,,56.25,56.9,61.3,55.85,-6.45,,01-01-2020 11:36,133.1,134.45,131.3,131.3,66.35,79.62,13.27,1,0,SL_hit,79.62,-64.95,-64.95,12.65,-68.1,-82.15,-13.27,171.15,172.1,170,169.6
01-01-2020 11:37,32108.85,32109.6,32098.75,32101.05,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:37,38.2,38.5,37.25,38.1,94.55,113.46,18.91,0,0,,,56.45,57.3,61.3,56.05,-6.45,,01-01-2020 11:37,132.8,136.35,132.05,134.6,66.35,79.62,13.27,1,0,SL_hit,79.62,-68.25,-65.7,12.65,-70,-82.15,-13.27,171,173.6,170.55,172.7
01-01-2020 11:38,32101.35,32104.8,32095.75,32096.55,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:38,38.15,38.15,36.8,37.35,94.55,113.46,18.91,0,0,,,57.2,57.75,61.3,56.4,-6.45,,01-01-2020 11:38,134.85,137.35,134.4,135.15,66.35,79.62,13.27,1,0,SL_hit,79.62,-68.8,-68.05,12.65,-71,-82.15,-13.27,173,174.15,172.55,172.5
01-01-2020 11:39,32095.45,32099.2,32082.25,32088.55,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:39,37.45,37.45,36,37.4,94.55,113.46,18.91,0,0,,,57.15,58.55,61.3,57.1,-6.45,,01-01-2020 11:39,135.75,139.15,135.05,135.05,66.35,79.62,13.27,1,0,SL_hit,79.62,-68.7,-68.7,12.65,-72.8,-82.15,-13.27,173.2,175.15,172.5,172.45
01-01-2020 11:40,32090.5,32091.25,32081.75,32083.3,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:40,37.1,37.1,35.6,35.6,94.55,113.46,18.91,0,0,,,58.95,58.95,61.3,57.45,-6.45,,01-01-2020 11:40,135.5,140.8,135.5,140.8,66.35,79.62,13.27,1,0,SL_hit,79.62,-74.45,-69.15,12.65,-74.45,-82.15,-13.27,172.6,176.4,172.6,176.4
01-01-2020 11:41,32084.65,32087.4,32080.4,32081.6,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:41,35.4,36.15,35.2,35.55,94.55,113.46,18.91,0,0,,,59,59.35,61.3,58.4,-6.45,,01-01-2020 11:41,140.55,142.35,139.45,140.95,66.35,79.62,13.27,1,0,SL_hit,79.62,-74.6,-73.1,12.65,-76,-82.15,-13.27,175.95,177.55,175.6,176.5
01-01-2020 11:42,32080.7,32086.4,32077.5,32081.4,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:42,35.5,35.6,32.3,34.45,94.55,113.46,18.91,0,0,,,60.1,62.25,62.25,58.95,-6.45,,01-01-2020 11:42,141,149.75,140.75,142.25,66.35,79.62,13.27,1,0,SL_hit,79.62,-75.9,-74.4,12.65,-83.4,-83.4,-13.27,176.5,182.05,176.35,176.7
01-01-2020 11:43,32079.85,32083.05,32075.35,32082.45,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:43,34.45,35.2,34,35.05,94.55,113.46,18.91,0,0,,,59.5,60.55,62.25,59.35,-6.45,,01-01-2020 11:43,142.85,143.7,138.1,138.7,66.35,79.62,13.27,1,0,SL_hit,79.62,-72.35,-71.75,12.65,-77.35,-83.4,-13.27,177.3,177.7,173.3,173.75
01-01-2020 11:44,32083.4,32090.75,32080.45,32087.15,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:44,34.95,35.45,34.75,35,94.55,113.46,18.91,0,0,,,59.55,59.8,62.25,59.1,-6.45,,01-01-2020 11:44,138.55,139.7,135.35,139.5,66.35,79.62,13.27,1,0,SL_hit,79.62,-73.15,-69,12.65,-73.35,-83.4,-13.27,173.5,174.45,170.8,174.5
01-01-2020 11:45,32086.8,32089.05,32080.45,32081.2,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:45,34.95,35.35,34.5,34.7,94.55,113.46,18.91,0,0,,,59.85,60.05,62.25,59.2,-6.45,,01-01-2020 11:45,139.65,141.4,138.8,141,66.35,79.62,13.27,1,0,SL_hit,79.62,-74.65,-72.45,12.65,-75.05,-83.4,-13.27,174.6,175.9,174.15,175.7
01-01-2020 11:46,32081.75,32089.3,32080.7,32082.35,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:46,34.55,35.15,34.55,34.6,94.55,113.46,18.91,0,0,,,59.95,60,62.25,59.4,-6.45,,01-01-2020 11:46,141.65,142,139,140.5,66.35,79.62,13.27,1,0,SL_hit,79.62,-74.15,-72.65,12.65,-75.65,-83.4,-13.27,176.2,176.55,174.15,175.1
01-01-2020 11:47,32081.9,32088.1,32078.85,32086.4,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:47,34.55,34.9,34.45,34.6,94.55,113.46,18.91,0,0,,,59.95,60.1,62.25,59.65,-6.45,,01-01-2020 11:47,140.85,142.35,139.55,140.95,66.35,79.62,13.27,1,0,SL_hit,79.62,-74.6,-73.2,12.65,-76,-83.4,-13.27,175.4,176.8,174.45,175.55
01-01-2020 11:48,32083.65,32090.45,32082.45,32090.45,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:48,34.5,35.45,34.5,35.1,94.55,113.46,18.91,0,0,,,59.45,60.05,62.25,59.1,-6.45,,01-01-2020 11:48,139.95,140,137.6,139.4,66.35,79.62,13.27,1,0,SL_hit,79.62,-73.05,-71.25,12.65,-73.65,-83.4,-13.27,174.45,174.5,173.05,174.5
01-01-2020 11:49,32089.7,32092.95,32084.65,32088.95,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:49,35.45,36.25,35.1,35.55,94.55,113.46,18.91,0,0,,,59,59.45,62.25,58.3,-6.45,,01-01-2020 11:49,138.45,138.7,136,136.7,66.35,79.62,13.27,1,0,SL_hit,79.62,-70.35,-69.65,12.65,-72.35,-83.4,-13.27,173.9,173.8,172.25,172.25
01-01-2020 11:50,32088.15,32091.4,32083.15,32091.4,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:50,35.75,36.65,35.6,35.6,94.55,113.46,18.91,0,0,,,58.95,58.95,62.25,57.9,-6.45,,01-01-2020 11:50,136.45,136.85,133.05,135.6,66.35,79.62,13.27,1,0,SL_hit,79.62,-69.25,-66.7,12.65,-70.5,-83.4,-13.27,172.2,172.45,169.7,171.2
01-01-2020 11:51,32090.4,32090.4,32085.1,32089.6,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:51,35.5,36.15,35.2,35.75,94.55,113.46,18.91,0,0,,,58.8,59.35,62.25,58.4,-6.45,,01-01-2020 11:51,135.3,137,135.1,136.5,66.35,79.62,13.27,1,0,SL_hit,79.62,-70.15,-68.75,12.65,-70.65,-83.4,-13.27,170.8,172.2,171.25,172.25
01-01-2020 11:52,32089.85,32098.8,32086.95,32096.4,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:52,35.8,36.85,35.7,36.6,94.55,113.46,18.91,0,0,,,57.95,58.85,62.25,57.7,-6.45,,01-01-2020 11:52,136.75,136.85,132.2,133,66.35,79.62,13.27,1,0,SL_hit,79.62,-66.65,-65.85,12.65,-70.5,-83.4,-13.27,172.55,172.55,169.05,169.6
01-01-2020 11:53,32096.5,32096.5,32085.1,32088.65,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:53,36.65,36.65,34.7,35.3,94.55,113.46,18.91,0,0,,,59.25,59.85,62.25,57.9,-6.45,,01-01-2020 11:53,134,139.6,133.3,138.55,66.35,79.62,13.27,1,0,SL_hit,79.62,-72.2,-66.95,12.65,-73.25,-83.4,-13.27,170.65,174.3,169.95,173.85
01-01-2020 11:54,32089,32089.65,32078.8,32082.6,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:54,35.3,35.7,33.6,34.45,94.55,113.46,18.91,0,0,,,60.1,60.95,62.25,58.85,-6.45,,01-01-2020 11:54,138.65,143.95,138.15,141.15,66.35,79.62,13.27,1,0,SL_hit,79.62,-74.8,-71.8,12.65,-77.6,-83.4,-13.27,173.95,177.55,173.85,175.6
01-01-2020 11:55,32083.55,32086.05,32080.15,32082.15,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:55,34.3,35.05,34,35,94.55,113.46,18.91,0,0,,,59.55,60.55,62.25,59.5,-6.45,,01-01-2020 11:55,141.75,141.75,139,140.5,66.35,79.62,13.27,1,0,SL_hit,79.62,-74.15,-72.65,12.65,-75.4,-83.4,-13.27,176.05,175.75,174.05,175.5
01-01-2020 11:56,32083.85,32085.9,32077.65,32082.85,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:56,34.9,34.95,33.75,34,94.55,113.46,18.91,0,0,,,60.55,60.8,62.25,59.6,-6.45,,01-01-2020 11:56,140.9,143.75,140.25,142.2,66.35,79.62,13.27,1,0,SL_hit,79.62,-75.85,-73.9,12.65,-77.4,-83.4,-13.27,175.8,177.5,175.2,176.2
01-01-2020 11:57,32083.55,32085.15,32078.1,32084.15,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:57,34.1,34.2,33.2,33.25,94.55,113.46,18.91,0,0,,,61.3,61.35,62.25,60.35,-6.45,,01-01-2020 11:57,141.85,143.4,141.05,142.4,66.35,79.62,13.27,1,0,SL_hit,79.62,-76.05,-74.7,12.65,-77.05,-83.4,-13.27,175.95,176.6,175.25,175.65
01-01-2020 11:58,32085.6,32085.6,32076.3,32076.85,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:58,33.25,33.5,32.9,32.95,94.55,113.46,18.91,0,0,,,61.6,61.65,62.25,61.05,-6.45,,01-01-2020 11:58,142.1,144,141.15,142.5,66.35,79.62,13.27,1,0,SL_hit,79.62,-76.15,-74.8,12.65,-77.65,-83.4,-13.27,175.35,176.9,174.65,175.45
01-01-2020 11:59,32080.05,32088.75,32075.2,32088.75,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:59,32.85,34.65,32.65,34.3,94.55,113.46,18.91,0,0,,,60.25,61.9,62.25,59.9,-6.45,,01-01-2020 11:59,142.95,144.5,138.6,139.15,66.35,79.62,13.27,1,0,SL_hit,79.62,-72.8,-72.25,12.65,-78.15,-83.4,-13.27,175.8,177.15,173.25,173.45
01-01-2020 12:00,32086.8,32095,32082.75,32093.1,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:00,33.75,36,33.75,35.75,94.55,113.46,18.91,0,0,,,58.8,60.8,62.25,58.55,-6.45,,01-01-2020 12:00,140.75,140.75,134,135.05,66.35,79.62,13.27,1,0,SL_hit,79.62,-68.7,-67.65,12.65,-74.4,-83.4,-13.27,174.5,174.5,170,170.8
01-01-2020 12:01,32092.4,32097.15,32088.2,32095.9,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:01,35.6,36.45,34.9,35.5,94.55,113.46,18.91,0,0,,,59.05,59.65,62.25,58.1,-6.45,,01-01-2020 12:01,134.9,137,133,135.55,66.35,79.62,13.27,1,0,SL_hit,79.62,-69.2,-66.65,12.65,-70.65,-83.4,-13.27,170.5,171.9,169.45,171.05
01-01-2020 12:02,32097.1,32102.75,32094.05,32098.85,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:02,35.7,36.1,35.2,35.2,94.55,113.46,18.91,0,0,,,59.35,59.35,62.25,58.45,-6.45,,01-01-2020 12:02,134.9,135,132.5,134.7,66.35,79.62,13.27,1,0,SL_hit,79.62,-68.35,-66.15,12.65,-68.65,-83.4,-13.27,170.6,170.2,168.6,169.9
01-01-2020 12:03,32100.7,32100.85,32092.55,32098.2,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:03,35.3,35.95,35.2,35.8,94.55,113.46,18.91,0,0,,,58.75,59.35,62.25,58.6,-6.45,,01-01-2020 12:03,134,134.9,132.6,133.9,66.35,79.62,13.27,1,0,SL_hit,79.62,-67.55,-66.25,12.65,-68.55,-83.4,-13.27,169.3,170.1,168.55,169.7
01-01-2020 12:04,32098.85,32139,32096.25,32128.3,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:04,35.85,40.5,35.85,40.5,94.55,113.46,18.91,0,0,,,54.05,58.7,62.25,54.05,-6.45,,01-01-2020 12:04,133.2,133.2,114,114.65,66.35,79.62,13.27,1,0,SL_hit,79.62,-48.3,-47.65,12.65,-66.85,-83.4,-13.27,169.05,169.05,154.5,155.15
01-01-2020 12:05,32129.2,32150.85,32127.45,32147.5,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:05,40.9,44.8,40.9,43.15,94.55,113.46,18.91,0,0,,,51.4,53.65,62.25,49.75,-6.45,,01-01-2020 12:05,114.1,114.1,103.4,109.3,66.35,79.62,13.27,1,0,SL_hit,79.62,-42.95,-37.05,12.65,-47.75,-83.4,-13.27,155,155,148.2,152.45
01-01-2020 12:06,32146.65,32146.65,32129.7,32129.7,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:06,43.35,43.65,40.45,40.65,94.55,113.46,18.91,0,0,,,53.9,54.1,62.25,50.9,-6.45,,01-01-2020 12:06,109.25,115.25,108.2,114.55,66.35,79.62,13.27,1,0,SL_hit,79.62,-48.2,-41.85,12.65,-48.9,-83.4,-13.27,152.6,155.7,151.85,155.2
01-01-2020 12:07,32131.8,32133.05,32119.45,32127.15,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:07,40.75,40.75,39.2,40.25,94.55,113.46,18.91,0,0,,,54.3,55.35,62.25,53.8,-6.45,,01-01-2020 12:07,114.6,118.9,114.6,117,66.35,79.62,13.27,1,0,SL_hit,79.62,-50.65,-48.25,12.65,-52.55,-83.4,-13.27,155.35,158.1,155.35,157.25
01-01-2020 12:08,32127.8,32128.85,32120.05,32124.9,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:08,40.25,41.4,40,40,94.55,113.46,18.91,0,0,,,54.55,54.55,62.25,53.15,-6.45,,01-01-2020 12:08,116.9,119.45,115.4,119.35,66.35,79.62,13.27,1,0,SL_hit,79.62,-53,-49.05,12.65,-53.1,-83.4,-13.27,157.15,159.45,156.8,159.35
01-01-2020 12:09,32124.85,32135.25,32121.4,32127.55,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:09,39.85,41.45,39.7,40.8,94.55,113.46,18.91,0,0,,,53.75,54.85,62.25,53.1,-6.45,,01-01-2020 12:09,119.8,120.8,116.55,118.9,66.35,79.62,13.27,1,0,SL_hit,79.62,-52.55,-50.2,12.65,-54.45,-83.4,-13.27,159.65,160.5,158,159.7
01-01-2020 12:10,32129.9,32136.3,32119.7,32136.3,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:10,40.75,40.8,39.25,40.4,94.55,113.46,18.91,0,0,,,54.15,55.3,62.25,53.75,-6.45,,01-01-2020 12:10,119.3,122.5,118.6,119.35,66.35,79.62,13.27,1,0,SL_hit,79.62,-53,-52.25,12.65,-56.15,-83.4,-13.27,160.05,161.75,159.4,159.75
01-01-2020 12:11,32138.3,32150.1,32136.5,32146.1,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:11,40.35,43.25,40.3,41.6,94.55,113.46,18.91,0,0,,,52.95,54.25,62.25,51.3,-6.45,,01-01-2020 12:11,119,119,110.3,113.5,66.35,79.62,13.27,1,0,SL_hit,79.62,-47.15,-43.95,12.65,-52.65,-83.4,-13.27,159.35,159.3,153.55,155.1
01-01-2020 12:12,32145.9,32148.5,32136.4,32141.25,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:12,41.95,42.3,41,41.4,94.55,113.46,18.91,0,0,,,53.15,53.55,62.25,52.25,-6.45,,01-01-2020 12:12,113.2,117,113.2,116.4,66.35,79.62,13.27,1,0,SL_hit,79.62,-50.05,-46.85,12.65,-50.65,-83.4,-13.27,155.15,158,155.5,157.8
01-01-2020 12:13,32140.35,32147.1,32139.2,32142,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:13,41.4,42.25,41,41,94.55,113.46,18.91,0,0,,,53.55,53.55,62.25,52.3,-6.45,,01-01-2020 12:13,116,116.3,113.35,115.05,66.35,79.62,13.27,1,0,SL_hit,79.62,-48.7,-47,12.65,-49.95,-83.4,-13.27,157.4,157.3,155.6,156.05
01-01-2020 12:14,32143.2,32149.95,32141.95,32147.1,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:14,41,42.6,41,42,94.55,113.46,18.91,0,0,,,52.55,53.55,62.25,51.95,-6.45,,01-01-2020 12:14,115.6,115.6,111.15,112.7,66.35,79.62,13.27,1,0,SL_hit,79.62,-46.35,-44.8,12.65,-49.25,-83.4,-13.27,156.6,156.6,153.75,154.7
01-01-2020 12:15,32146.35,32147.7,32139.35,32145.6,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:15,42.6,43.85,42.2,42.55,94.55,113.46,18.91,0,0,,,52,52.35,62.25,50.7,-6.45,,01-01-2020 12:15,112.1,112.7,110,110.95,66.35,79.62,13.27,1,0,SL_hit,79.62,-44.6,-43.65,12.65,-46.35,-83.4,-13.27,154.7,154.9,153.85,153.5
01-01-2020 12:16,32144.3,32160.4,32139.3,32150.8,32200,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:16,42.8,46.95,41.65,45.2,94.55,113.46,18.91,0,0,,,49.35,52.9,62.25,47.6,-6.45,,01-01-2020 12:16,111.45,114.25,101.75,104.05,66.35,79.62,13.27,1,0,SL_hit,79.62,-37.7,-35.4,12.65,-47.9,-83.4,-13.27,154.25,155.9,148.7,149.25
